FLIGHT,DESTGEO,BAREA,STRATA,PEAK,DEPTIME,ARRTIME,HOWLONG,Q2PURP1,Q2PURP2,Q2PURP3,Q4BAGS,Q4STORE,Q4FOOD,Q8COM1,Q8COM2,Q8COM3,HOME,Q17COUNTRY,Q18AGE,Q19GENDER,Q21FLY,WEIGHT
760,4,A,2,3,0.486111111,0.354166667,190,1,,,1,2,1,202,,,13,CANADA,3,2,2,1.026245
744,1,A,3,2,0.868055556,0.770833333,140,1,,,2,2,2,506,505,,10,US,3,1,2,0.404020
760,4,A,2,3,0.486111111,0.354166667,190,2,,,2,1,1,607,,,3,US,6,2,2,1.026245
744,1,A,3,2,0.868055556,0.791666667,110,3,,,2,1,2,999,,,9,US,4,1,2,0.404020
760,4,A,2,3,0.486111111,0.361111111,180,1,,,1,1,1,,,,13,CANADA,3,2,2,1.026245
760,4,A,2,3,0.486111111,0.427083333,85,3,,,2,1,2,,,,4,US,5,1,2,1.026245
208,2,D,1,2,0.291666667,0.239583333,75,2,,,2,2,1,204,,,1,US,1,2,2,0.720538
760,4,A,2,3,0.486111111,0.427083333,85,2,,,2,1,2,202,,,1,US,4,1,2,1.026245
208,2,D,1,2,0.291666667,0.21875,105,2,,,1,1,1,999,,,12,US,4,1,2,0.720538
760,4,A,2,3,0.486111111,0.427083333,85,3,,,1,0,1,202,,,1,US,3,2,3,1.026245
208,2,D,1,2,0.291666667,0.229166667,90,1,,,2,2,2,999,,,12,US,4,1,1,0.720538
760,4,A,2,3,0.486111111,0.427083333,85,1,,,0,0,0,,,,13,CANADA,6,1,2,1.026245
208,2,D,1,2,0.291666667,0.277777778,20,2,,,1,2,2,999,,,12,US,3,1,2,0.720538
760,4,A,2,3,0.486111111,0.368055556,170,1,,,1,1,2,113,,,13,CANADA,0,1,2,1.026245
760,4,A,2,3,0.486111111,0.375,160,2,,,1,1,1,,,,10,US,6,2,2,1.026245
208,2,D,1,2,0.291666667,0.243055556,70,3,,,2,2,2,,,,1,US,4,2,2,0.720538
208,2,D,1,2,0.291666667,0.229166667,90,2,,,2,1,2,,,,2,US,2,2,2,0.720538
760,4,A,2,3,0.486111111,0.347222222,200,4,,,2,2,2,,,,10,US,2,2,2,1.026245
760,4,A,2,3,0.486111111,0.354166667,190,2,,,1,0,1,311,,,13,CANADA,6,1,2,1.026245
208,2,D,1,2,0.291666667,0.239583333,75,2,,,1,2,2,,,,1,US,4,2,2,0.720538
208,2,D,1,2,0.291666667,0.25,60,1,,,2,1,2,,,,1,US,3,2,2,0.720538
760,4,A,2,3,0.486111111,0.354166667,190,2,3,,1,2,2,,,,4,US,3,2,1,1.026245
1851,2,B,2,1,0.461805556,0.416666667,65,1,,,2,2,1,10,,,3,US,4,1,2,0.373206
208,2,D,1,2,0.291666667,0.375,1320,2,,,0,2,1,,,,2,US,4,1,2,0.720538
208,2,D,1,2,0.291666667,N,N,5,,,2,2,2,,,,3,US,3,1,2,0.720538
83,6,A,2,3,0.65625,0.53125,180,3,,,1,2,1,204,203,,5,US,2,1,2,0.669478
1851,2,B,2,1,0.461805556,0.427083333,50,2,,,1,2,1,202,,,10,US,7,2,3,0.373206
1851,2,B,2,1,0.461805556,0.395833333,95,3,,,1,2,2,208,,,2,US,5,2,2,0.373206
1851,2,B,2,1,0.461805556,0.40625,80,4,,,1,2,2,,,,12,US,2,2,2,0.373206
83,6,A,2,3,0.65625,0.5625,135,2,,,2,2,2,18,,,1,US,3,2,2,0.669478
1851,2,B,2,1,0.461805556,0.409722222,75,2,,,2,2,2,993,21,,1,US,5,2,2,0.373206
83,6,A,2,3,0.65625,0.5,225,1,,,1,2,1,102,,,15,FRANCE,4,2,2,0.669478
1851,2,B,2,1,0.461805556,0.420138889,60,2,,,1,2,1,22,,,10,US,4,1,2,0.373206
1851,2,B,2,1,0.461805556,0.385416667,110,1,,,2,2,2,5,,,12,US,5,2,2,0.373206
83,6,A,2,3,0.65625,0.576388889,115,2,,,1,1,2,506,23,,3,US,5,1,2,0.669478
1851,2,B,2,1,0.461805556,0.375,125,3,,,1,1,1,802,,,2,US,2,2,2,0.373206
83,6,A,2,3,0.65625,0.541666667,165,3,,,1,2,1,704,202,,99,0,0,0,0,0.669478
1851,2,B,2,1,0.461805556,0.375,125,3,,,1,2,2,,,,2,US,3,1,2,0.373206
5708,1,C,1,1,0.429166667,0.34375,123,2,,,1,1,1,32,,,6,US,6,2,2,0.977951
1851,2,B,2,1,0.461805556,0.364583333,140,2,,,2,2,2,,,,2,US,3,1,2,0.373206
1851,2,B,2,1,0.461805556,0.405555556,81,2,,,2,1,1,,,,2,US,3,2,2,0.373206
1851,2,B,2,1,0.461805556,0.368055556,135,3,,,1,2,2,,,,10,US,3,2,2,0.373206
5708,1,C,1,1,0.429166667,0.340277778,128,2,,,1,2,1,408,,,11,US,5,2,1,0.977951
1851,2,B,2,1,0.461805556,0.375,125,6,,,1,2,2,,,,1,US,3,1,2,0.373206
1851,2,B,2,1,0.461805556,0.416666667,65,3,,,2,2,1,,,,1,US,4,2,2,0.373206
5708,1,C,1,1,0.429166667,0.298611111,188,3,,,2,1,1,35,,,10,US,4,2,2,0.977951
1851,2,B,2,1,0.461805556,0.364583333,140,1,,,2,2,2,,,,4,US,5,2,2,0.373206
1851,2,B,2,1,0.461805556,0.416666667,65,3,,,1,2,2,,,,5,US,3,2,2,0.373206
5708,1,C,1,1,0.429166667,0.347222222,118,1,,,1,1,1,,,,7,US,4,2,3,0.977951
1851,2,B,2,1,0.461805556,0.354166667,155,3,,,1,2,2,,,,10,US,4,1,2,0.373206
5708,1,C,1,1,0.429166667,0.364583333,93,3,,,2,1,1,,,,10,US,7,2,0,0.977951
1851,2,B,2,1,0.461805556,0.368055556,135,1,,,2,2,1,,,,3,US,5,2,2,0.373206
1851,2,B,2,1,0.461805556,0.375,125,3,,,2,2,2,,,,1,US,3,2,2,0.373206
5708,1,C,1,1,0.429166667,0.375,78,1,,,1,1,2,,,,5,US,4,1,2,0.977951
1851,2,B,2,1,0.461805556,0.364583333,140,3,,,1,1,1,20,202,22,10,US,5,2,2,0.373206
5708,1,C,1,1,0.429166667,0.383333333,66,2,3,,2,2,2,,,,10,US,0,2,2,0.977951
5708,1,C,1,1,0.429166667,0.388888889,58,3,,,1,2,1,,,,11,US,3,2,2,0.977951
4745,3,B,1,1,0.333333333,0.243055556,130,2,,,1,1,1,993,,,1,US,4,2,2,0.850000
5708,1,C,1,1,0.429166667,0.375,78,1,,,1,1,1,102,210,10,1,US,5,1,2,0.977951
4745,3,B,1,1,0.333333333,0.270833333,90,1,,,2,2,1,202,,,1,US,4,1,2,0.850000
4745,3,B,1,1,0.333333333,0.260416667,105,1,2,,1,2,1,106,,,11,US,5,2,3,0.850000
5708,1,C,1,1,0.429166667,0.375,78,2,,,2,2,1,605,,,19,AUSTRALIA,4,1,3,0.977951
4745,3,B,1,1,0.333333333,0.2625,102,1,,,2,2,1,,,,11,US,5,1,2,0.850000
4745,3,B,1,1,0.333333333,0.260416667,105,1,,,2,2,1,,,,11,US,4,1,2,0.850000
4745,3,B,1,1,0.333333333,0.246527778,125,1,2,,1,2,1,5,,,1,US,4,2,1,0.850000
5708,1,C,1,1,0.429166667,0.395833333,48,1,,,2,2,2,,,,12,US,3,2,2,0.977951
4745,3,B,1,1,0.333333333,0.257638889,109,2,,,1,2,2,,,,11,US,4,2,3,0.850000
5708,1,C,1,1,0.429166667,0.333333333,138,2,,,2,1,2,,,,10,US,3,2,2,0.977951
4745,3,B,1,1,0.333333333,0.291666667,60,3,,,1,2,2,5,,,11,US,5,2,2,0.850000
5708,1,C,1,1,0.429166667,0.291666667,198,2,,,1,2,2,,,,15,SPAIN,4,2,2,0.977951
4745,3,B,1,1,0.333333333,0.25,120,2,,,1,2,2,202,,,11,US,7,1,2,0.850000
974,3,C,2,1,0.475694444,0.395833333,115,3,,,1,2,2,999,,,13,CANADA,5,1,1,0.977951
974,3,C,2,1,0.475694444,0.291666667,265,2,,,1,1,1,,,,5,US,1,1,2,0.977951
974,3,C,2,1,0.475694444,0.375,145,2,,,1,2,1,,,,11,US,3,1,2,0.977951
974,3,C,2,1,0.475694444,0.416666667,85,1,,,2,1,1,,,,2,US,5,1,2,0.977951
974,3,C,2,1,0.475694444,0.416666667,85,1,,,2,1,1,,,,2,US,5,2,1,0.977951
974,3,C,2,1,0.475694444,0.354166667,175,2,,,1,1,1,,,,3,US,3,2,2,0.977951
1266,2,E,2,2,0.684722222,0.625,86,2,,,2,2,2,992,,,12,US,3,2,2,2.167946
1266,2,E,2,2,0.684722222,0.65625,41,2,,,2,2,2,505,,,12,US,4,1,2,2.167946
1266,2,E,2,2,0.684722222,0.59375,131,1,,,2,1,2,318,,,10,US,4,1,2,2.167946
1266,2,E,2,2,0.684722222,0.583333333,146,2,,,2,2,1,610,405,,12,US,5,2,2,2.167946
1266,2,E,2,2,0.684722222,0.625,86,1,,,2,2,1,210,,,5,US,3,1,1,2.167946
1266,2,E,2,2,0.684722222,0.618055556,96,1,,,2,2,2,999,,,12,US,7,1,1,2.167946
1266,2,E,2,2,0.684722222,0.645833333,56,3,,,2,1,2,,,,12,US,5,2,2,2.167946
1266,2,E,2,2,0.684722222,0.604166667,116,1,,,2,2,2,,,,99,0,0,0,0,2.167946
1266,2,E,2,2,0.684722222,0.625,86,1,,,2,1,1,,,,6,US,5,1,1,2.167946
1266,2,E,2,2,0.684722222,0.583333333,146,2,,,0,0,1,,,,12,US,1,2,2,2.167946
1266,2,E,2,2,0.684722222,0.604166667,116,3,,,2,2,2,,,,12,US,2,1,2,2.167946
1266,2,E,2,2,0.684722222,0.604166667,116,2,,,0,1,0,,,,12,US,6,2,2,2.167946
1266,2,E,2,2,0.684722222,0.4375,356,3,,,1,0,0,,,,11,US,4,1,1,2.167946
1266,2,E,2,2,0.684722222,0.604166667,116,1,,,2,2,2,,,,12,US,5,1,2,2.167946
974,3,C,2,1,0.475694444,0.3125,235,3,,,1,2,1,,,,11,US,5,0,2,0.977951
974,3,C,2,1,0.475694444,0.40625,100,3,,,1,2,2,,,,10,US,7,2,3,0.977951
974,3,C,2,1,0.475694444,0.395833333,115,2,,,1,1,1,,,,11,US,6,0,0,0.977951
974,3,C,2,1,0.475694444,N,N,2,,,0,1,0,999,,,11,US,6,1,2,0.977951
974,3,C,2,1,0.475694444,N,N,2,,,2,2,2,,,,11,US,2,1,3,0.977951
5426,1,F,3,2,0.723611111,0.659722222,92,3,,,2,2,1,20,,,10,US,2,1,2,2.167946
5426,1,F,3,2,0.723611111,0.666666667,82,3,,,1,2,2,999,,,10,US,7,2,2,2.167946
5426,1,F,3,2,0.723611111,0.583333333,202,2,,,1,2,1,318,214,303,10,US,6,2,2,2.167946
5426,1,F,3,2,0.723611111,0.6875,52,1,,,2,2,1,,,,13,CANADA,5,1,2,2.167946
5426,1,F,3,2,0.723611111,0.604166667,172,1,,,2,2,2,,,,12,US,5,1,2,2.167946
5426,1,F,3,2,0.723611111,0.666666667,82,3,,,2,2,2,,,,10,US,7,2,2,2.167946
5426,1,F,3,2,0.723611111,0.672222222,74,6,,,0,1,1,702,,,10,US,4,2,2,2.167946
5426,1,F,3,2,0.723611111,0.66875,79,3,,,2,2,2,,,,10,US,3,2,2,2.167946
5426,1,F,3,2,0.723611111,0.6875,52,3,,,2,2,2,,,,10,US,6,2,2,2.167946
5426,1,F,3,2,0.723611111,0.65625,97,3,,,2,2,2,,,,10,US,3,2,2,2.167946
5426,1,F,3,2,0.723611111,0.645833333,112,3,,,2,1,1,,,,99,US,0,2,2,2.167946
5426,1,F,3,2,0.723611111,0.604166667,172,2,,,2,1,2,,,,10,US,6,2,2,2.167946
5426,1,F,3,2,0.723611111,0.645833333,112,1,,,2,1,1,,,,10,US,4,1,2,2.167946
5426,1,F,3,2,0.723611111,0.645833333,112,2,,,1,0,0,999,,,10,US,3,1,2,2.167946
5426,1,F,3,2,0.723611111,0.645833333,112,2,,,1,0,0,,,,10,US,4,2,2,2.167946
650,3,E,3,2,0.767361111,0.458333333,445,2,,,1,2,1,32,609,103,9,US,6,2,2,2.167946
650,3,E,3,2,0.767361111,0.666666667,145,2,,,2,1,1,303,203,604,10,US,4,2,1,2.167946
650,3,E,3,2,0.767361111,0.697916667,100,0,,,2,1,1,,,,11,US,4,2,2,2.167946
650,3,E,3,2,0.767361111,0.711805556,80,1,,,2,2,2,,,,90,US,5,1,1,2.167946
650,3,E,3,2,0.767361111,0.708333333,85,1,,,2,1,2,,,,99,0,0,0,0,2.167946
650,3,E,3,2,0.767361111,0.621527778,210,1,,,2,2,1,605,606,,1,US,3,2,2,2.167946
650,3,E,3,2,0.767361111,0.6875,115,1,,,2,1,1,,,,10,US,3,2,1,2.167946
650,3,E,3,2,0.767361111,0.5,385,1,,,2,1,1,,,,16,SINGAPORE,4,2,2,2.167946
650,3,E,3,2,0.767361111,0.666666667,145,1,,,2,2,2,,,,99,0,0,0,0,2.167946
650,3,E,3,2,0.767361111,0.708333333,85,1,,,2,2,2,,,,2,US,5,1,1,2.167946
650,3,E,3,2,0.767361111,0.583333333,265,6,,,2,1,2,,,,11,US,3,2,2,2.167946
650,3,E,3,2,0.767361111,0.395833333,535,2,,,2,2,1,12,,,11,US,7,1,2,2.167946
650,3,E,3,2,0.767361111,0.4375,475,2,,,2,2,1,,,,11,US,7,2,2,2.167946
650,3,E,3,2,0.767361111,0.697916667,100,1,,,2,2,1,,,,3,US,3,1,2,2.167946
650,3,E,3,2,0.767361111,0.6875,115,1,,,2,1,1,,,,11,US,3,1,2,2.167946
650,3,E,3,2,0.767361111,0.708333333,85,2,,,2,2,2,999,,,11,US,4,1,2,2.167946
650,3,E,3,2,0.767361111,0.625,205,10,,,1,1,1,,,,10,US,7,0,2,2.167946
1670,1,F,3,2,0.810416667,0.75,87,1,,,2,1,1,501,505,993,1,US,3,2,1,2.167946
1670,1,F,3,2,0.810416667,0.708333333,147,3,,,2,2,1,506,8,301,10,US,3,2,2,2.167946
1670,1,F,3,2,0.810416667,0.666666667,207,2,,,2,2,1,704,,,13,CANADA,3,1,1,2.167946
1670,1,F,3,2,0.810416667,0.772916667,54,2,3,,0,0,0,,,,99,,3,1,3,2.167946
1670,1,F,3,2,0.810416667,0.6875,177,3,,,0,1,1,616,701,,10,US,7,1,2,2.167946
1670,1,F,3,2,0.810416667,0.645833333,237,1,,,2,1,2,,,,99,0,0,0,0,2.167946
1670,1,F,3,2,0.810416667,0.75,87,2,,,1,1,1,,,,15,GERMANY,3,2,2,2.167946
1670,1,F,3,2,0.810416667,0.666666667,207,2,,,1,1,0,,,,99,,3,1,2,2.167946
816,3,C,1,1,0.340277778,0.284722222,80,3,,,2,2,2,,,,11,US,2,2,2,0.977951
1670,1,F,3,2,0.810416667,0.729166667,117,1,2,,2,2,1,,,,10,US,3,1,2,2.167946
1670,1,F,3,2,0.810416667,0.708333333,147,11,,,2,2,1,,,,12,US,2,1,1,2.167946
816,3,C,1,1,0.340277778,0.277777778,90,3,,,2,1,2,,,,11,US,4,1,2,0.977951
1670,1,F,3,2,0.810416667,0.614583333,282,2,,,1,1,1,,,,15,NORWAY,2,2,1,2.167946
816,3,C,1,1,0.340277778,0.270833333,100,3,,,2,2,1,,,,1,US,2,2,2,0.977951
1670,1,F,3,2,0.810416667,0.701388889,157,2,3,,2,2,2,999,,,10,US,2,1,2,2.167946
816,3,C,1,1,0.340277778,0.28125,85,1,,,2,2,2,,,,11,US,6,1,2,0.977951
816,3,C,1,1,0.340277778,0.270833333,100,1,,,1,2,2,,,,90,US,2,1,2,0.977951
1670,1,F,3,2,0.810416667,0.5,447,2,,,0,1,1,403,,,10,US,3,2,2,2.167946
816,3,C,1,1,0.340277778,0.25,130,1,,,2,2,1,,,,12,US,7,1,2,0.977951
816,3,C,1,1,0.340277778,0.270833333,100,2,3,,1,1,1,,,,2,US,3,2,2,0.977951
1670,1,F,3,2,0.810416667,0.729166667,117,3,,,1,2,1,,,,10,US,4,2,2,2.167946
816,3,C,1,1,0.340277778,0.263888889,110,2,,,1,2,1,202,605,,5,US,6,2,2,0.977951
1670,1,F,3,2,0.810416667,0.729166667,117,3,,,2,2,1,308,,,12,US,2,2,2,2.167946
816,3,C,1,1,0.340277778,0.3,58,2,,,2,1,2,,,,11,US,3,1,1,0.977951
1670,1,F,3,2,0.810416667,0.6875,177,2,,,0,1,1,803,,,13,CANADA,2,2,2,2.167946
816,3,C,1,1,0.340277778,0.239583333,145,2,,,1,1,1,,,,11,US,5,2,2,0.977951
1670,1,F,3,2,0.810416667,0.71875,132,2,,,2,0,0,,,,99,0,0,0,0,2.167946
816,3,C,1,1,0.340277778,0.270833333,100,1,,,1,2,2,,,,11,US,6,1,1,0.977951
1670,1,F,3,2,0.810416667,0.618055556,277,1,,,0,1,1,,,,15,IRELAND,6,1,1,2.167946
816,3,C,1,1,0.340277778,0.270833333,100,3,,,2,1,2,,,,11,US,5,2,2,0.977951
816,3,C,1,1,0.340277778,0.284722222,80,2,,,2,2,2,,,,11,US,6,2,2,0.977951
1670,1,F,3,2,0.810416667,0.677083333,192,2,,,1,2,2,,,,16,INDIA,3,2,2,2.167946
1670,1,F,3,2,0.810416667,0.708333333,147,2,,,2,2,2,104,,,15,UK,6,1,2,2.167946
816,3,C,1,1,0.340277778,0.263888889,110,1,,,1,2,2,,,,16,SINGAPORE,4,2,1,0.977951
1670,1,F,3,2,0.810416667,0.713194444,140,0,,,0,1,2,,,,10,US,4,2,2,2.167946
816,3,C,1,1,0.340277778,0.277777778,90,2,,,2,1,2,704,,,11,US,5,0,2,0.977951
5260,1,F,3,2,0.850694444,0.774305556,110,2,,,2,2,2,306,,,10,US,3,1,2,2.167946
816,3,C,1,1,0.340277778,0.239583333,145,6,,,1,0,1,,,,11,US,6,1,2,0.977951
816,3,C,1,1,0.340277778,0.28125,85,1,,,2,1,2,,,,4,US,3,2,2,0.977951
816,3,C,1,1,0.340277778,0.302083333,55,6,,,1,1,1,,,,99,,5,1,2,0.977951
5260,1,F,3,2,0.850694444,0.791666667,85,1,,,2,2,2,501,,,10,US,1,1,2,2.167946
816,3,C,1,1,0.340277778,0.270833333,100,3,,,2,1,1,,,,11,US,5,1,2,0.977951
816,3,C,1,1,0.340277778,0.291666667,70,6,,,2,2,2,999,,,7,US,7,2,2,0.977951
5260,1,F,3,2,0.850694444,0.795138889,80,3,,,2,2,2,,,,1,US,3,2,2,2.167946
816,3,C,1,1,0.340277778,0.243055556,140,6,,,1,1,1,607,,,11,US,6,1,2,0.977951
5260,1,F,3,2,0.850694444,0.8125,55,1,,,2,2,1,993,20,,1,US,4,2,2,2.167946
816,3,C,1,1,0.340277778,0.28125,85,1,,,2,2,2,,,,11,US,3,1,2,0.977951
5260,1,F,3,2,0.850694444,0.79375,82,2,,,0,0,1,999,,,4,US,2,2,2,2.167946
816,3,C,1,1,0.340277778,0.208333333,190,2,,,1,2,2,608,,,15,GERMANY,4,1,3,0.977951
5260,1,F,3,2,0.850694444,0.78125,100,1,,,2,2,1,12,,,10,US,4,1,1,2.167946
5260,1,F,3,2,0.850694444,0.583333333,385,1,,,1,2,2,,,,10,US,3,1,1,2.167946
240,3,C,1,2,0.375,0.3125,90,2,,,2,2,1,,,,11,US,2,2,2,0.977951
5260,1,F,3,2,0.850694444,N,N,0,,,1,2,2,,,,99,US,6,1,2,2.167946
240,3,C,1,2,0.375,0.25,180,3,,,1,2,1,,,,12,US,7,1,1,0.977951
5260,1,F,3,2,0.850694444,0.791666667,85,3,,,2,2,2,,,,10,US,3,2,2,2.167946
5260,1,F,3,2,0.850694444,0.489583333,520,1,,,0,1,0,12,,,10,US,3,2,2,2.167946
240,3,C,1,2,0.375,0.25,180,2,,,1,1,2,,,,12,US,4,1,2,0.977951
5260,1,F,3,2,0.850694444,0.802083333,70,1,,,1,2,1,609,616,,2,US,4,1,2,2.167946
240,3,C,1,2,0.375,0.302083333,105,1,,,1,1,2,,,,11,US,5,2,2,0.977951
240,3,C,1,2,0.375,0.3125,90,6,,,1,1,2,205,,,12,US,5,2,2,0.977951
1699,1,F,3,2,0.88125,0.666666667,309,2,,,2,2,2,4,9,,13,CANADA,6,2,2,2.167946
240,3,C,1,2,0.375,0.3125,90,2,,,1,0,1,,,,11,US,6,2,2,0.977951
240,3,C,1,2,0.375,0.25,180,2,,,1,2,1,,,,12,US,7,0,2,0.977951
240,3,C,1,2,0.375,0.302083333,105,1,,,1,0,0,609,,,12,US,4,2,2,0.977951
1699,1,F,3,2,0.88125,0.833333333,69,2,,,2,2,2,,,,10,US,3,1,2,2.167946
240,3,C,1,2,0.375,0.302083333,105,2,,,1,1,2,202,,,12,US,5,1,2,0.977951
1699,1,F,3,2,0.88125,0.815972222,94,2,,,0,0,1,,,,10,US,6,2,2,2.167946
240,3,C,1,2,0.375,0.3125,90,4,,,2,2,1,202,,,12,US,1,2,2,0.977951
240,3,C,1,2,0.375,N,N,5,,,2,2,1,,,,12,US,3,1,2,0.977951
1699,1,F,3,2,0.88125,0.791666667,129,2,,,2,1,1,,,,10,US,6,1,2,2.167946
240,3,C,1,2,0.375,0.3125,90,1,,,1,1,0,501,,,5,US,0,2,2,0.977951
1699,1,F,3,2,0.88125,0.830555556,73,3,,,0,0,1,,,,10,US,4,2,2,2.167946
240,3,C,1,2,0.375,N,N,2,3,,1,0,1,620,604,,15,BELGIUM,3,2,2,0.977951
1699,1,F,3,2,0.88125,0.729166667,219,1,,,0,1,1,6,,,10,US,6,1,2,2.167946
240,3,C,1,2,0.375,0.309027778,95,1,,,1,1,2,,,,12,US,5,1,2,0.977951
1699,1,F,3,2,0.88125,0.791666667,129,1,,,2,2,1,,,,11,US,3,1,1,2.167946
240,3,C,1,2,0.375,N,N,2,,,1,1,0,,,,11,US,3,1,2,0.977951
240,3,C,1,2,0.375,N,N,1,,,2,2,1,,,,5,US,3,1,2,0.977951
1699,1,F,3,2,0.88125,0.833333333,69,2,,,2,2,2,,,,10,US,7,2,2,2.167946
240,3,C,1,2,0.375,0.270833333,150,2,,,2,1,2,,,,10,US,3,0,2,0.977951
1699,1,F,3,2,0.88125,0.791666667,129,1,,,0,1,0,,,,10,US,5,1,2,2.167946
240,3,C,1,2,0.375,N,N,1,,,1,1,1,,,,12,US,5,1,2,0.977951
1699,1,F,3,2,0.88125,0.6875,279,2,,,1,0,0,,,,90,US,4,2,2,2.167946
240,3,C,1,2,0.375,0.305555556,100,2,,,1,1,2,,,,6,US,7,1,2,0.977951
240,3,C,1,2,0.375,0.25,180,2,,,1,1,2,,,,7,US,7,2,2,0.977951
1699,1,F,3,2,0.88125,0.833333333,69,1,,,2,1,1,501,,,12,US,5,2,2,2.167946
240,3,C,1,2,0.375,0.326388889,70,1,,,2,1,2,,,,1,US,5,1,2,0.977951
1699,1,F,3,2,0.88125,0.854166667,39,2,,,2,2,2,,,,99,0,3,2,0,2.167946
240,3,C,1,2,0.375,0.270833333,90,1,,,2,1,1,208,,,10,US,4,1,2,0.977951
240,3,C,1,2,0.375,0.302083333,105,1,2,,2,2,2,,,,12,US,5,2,2,0.977951
662,3,F,2,1,0.459027778,0.291666667,241,3,,,1,2,1,,,,10,US,7,1,1,2.167946
662,3,F,2,1,0.459027778,0.395833333,91,3,,,2,1,1,602,,,3,US,7,1,1,2.167946
662,3,F,2,1,0.459027778,0.319444444,201,3,,,2,1,1,1,,,10,US,7,2,2,2.167946
662,3,F,2,1,0.459027778,0.416666667,61,1,,,2,2,2,,,,10,US,5,2,2,2.167946
662,3,F,2,1,0.459027778,0.416666667,61,1,,,2,2,2,993,,,2,US,4,1,1,2.167946
1435,1,A,1,1,0.434027778,0.354166667,115,3,,,1,2,2,,,,4,US,2,1,2,0.283644
1435,1,A,1,1,0.434027778,0.375,85,3,,,1,1,2,801,,,2,US,4,2,1,0.283644
1435,1,A,1,1,0.434027778,0.375,85,2,,,1,2,1,993,,,1,US,3,2,2,0.283644
1435,1,A,1,1,0.434027778,0.381944444,75,1,,,2,2,2,,,,1,US,5,1,2,0.283644
1435,1,A,1,1,0.434027778,0.354166667,115,3,,,1,1,2,,,,12,US,2,1,2,0.283644
1435,1,A,1,1,0.434027778,N,N,1,,,1,2,1,,,,12,US,4,1,2,0.283644
1435,1,A,1,1,0.434027778,0.340277778,135,6,,,0,0,1,,,,90,US,0,0,2,0.283644
1435,1,A,1,1,0.434027778,0.388888889,65,2,3,,1,1,2,,,,12,US,4,2,1,0.283644
1435,1,A,1,1,0.434027778,0.375,85,1,,,1,2,2,706,404,,10,US,1,1,2,0.283644
1435,1,A,1,1,0.434027778,0.375,85,2,5,,2,2,2,,,,90,US,7,1,2,0.283644
1435,1,A,1,1,0.434027778,0.385416667,70,3,,,2,2,2,202,,,1,US,2,1,2,0.283644
1435,1,A,1,1,0.434027778,0.354166667,115,2,,,1,2,2,,,,14,ARGENTINA,1,2,2,0.283644
1435,1,A,1,1,0.434027778,0.253472222,260,3,,,2,2,1,,,,2,US,5,2,3,0.283644
1435,1,A,1,1,0.434027778,0.364583333,100,4,,,1,2,1,,,,10,US,5,0,2,0.283644
1435,1,A,1,1,0.434027778,0.395833333,55,1,,,2,2,1,202,,,10,US,3,2,2,0.283644
1435,1,A,1,1,0.434027778,0.395833333,55,3,,,2,2,2,,,,1,US,4,1,2,0.283644
1435,1,A,1,1,0.434027778,0.381944444,75,3,,,0,0,0,,,,1,US,3,2,2,0.283644
1435,1,A,1,1,0.434027778,0.364583333,100,3,,,2,2,1,501,309,,5,US,3,1,2,0.283644
211,8,A,2,3,0.527777778,0.364583333,235,3,,,1,2,1,,,,10,US,5,1,3,0.669478
211,8,A,2,3,0.527777778,0.416666667,160,2,6,,1,1,1,999,,,10,US,4,1,2,0.669478
211,8,A,2,3,0.527777778,0.409722222,170,2,,,1,1,2,111,,,1,US,3,2,3,0.669478
211,8,A,2,3,0.527777778,0.4375,130,2,,,1,2,2,,,,16,KOREA,0,2,3,0.669478
211,8,A,2,3,0.527777778,0.4375,130,2,,,2,1,2,11,,,1,US,5,1,2,0.669478
211,8,A,2,3,0.527777778,N,N,1,,,1,1,2,,,,4,US,6,1,2,0.669478
211,8,A,2,3,0.527777778,0.395833333,190,1,,,2,1,2,8,,,16,KOREA,3,1,3,0.669478
211,8,A,2,3,0.527777778,0.416666667,160,0,,,1,2,2,501,,,16,PHILIPPINES,5,1,2,0.669478
211,8,A,2,3,0.527777778,0.375,230,1,,,1,1,1,,,,16,KOREA,3,1,2,0.669478
211,8,A,2,3,0.527777778,0.4375,130,1,,,1,2,2,103,,,16,KOREA,3,1,1,0.669478
211,8,A,2,3,0.527777778,0.427083333,145,1,,,1,2,2,994,,,16,KOREA,4,1,2,0.669478
211,8,A,2,3,0.527777778,0.458333333,100,1,,,1,2,2,,,,12,US,2,2,2,0.669478
211,8,A,2,3,0.527777778,0.395833333,190,3,,,1,1,1,501,202,,10,US,3,1,2,0.669478
211,8,A,2,3,0.527777778,0.458333333,100,2,,,2,2,2,36,103,,16,PHILIPPINES,2,1,2,0.669478
211,8,A,2,3,0.527777778,0.395833333,190,1,,,2,1,1,,,,11,US,4,1,2,0.669478
3944,3,B,1,2,0.25,0.208333333,60,1,,,2,2,1,993,,,11,US,5,1,1,0.850000
3944,3,B,1,2,0.25,0.166666667,120,10,,,1,2,2,993,202,5,2,US,4,2,2,0.850000
3944,3,B,1,2,0.25,0.159722222,130,1,2,,1,2,2,109,,,11,US,5,1,1,0.850000
3944,3,B,1,2,0.25,0.177083333,105,3,,,1,2,1,22,,,11,US,3,2,2,0.850000
3944,3,B,1,2,0.25,0.21875,45,3,,,1,2,1,999,,,11,US,4,2,2,0.850000
3944,3,B,1,2,0.25,0.166666667,120,2,,,2,2,2,210,,,11,US,4,1,2,0.850000
