name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B10a","c25ab624-af0e-4d0d-a0c1-817b0043d33a","1","126","0","0.5097222222222222","0.5347222222222222","0.025000000000000022","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B4","53a116ed-0581-466e-9262-a222910e1529","1","126","0","0.5583333333333333","0.5833333333333334","0.025000000000000022","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B23","5b523acd-9e53-4182-9dcf-18cd32e26ec3","1","126","0","0.6006944444444444","0.625","0.02430555555555558","null"
"SkyWest Airlines to Salt Lake City, Airbus Industries A319","OO","B13","7d812720-5286-41c0-a5f3-a5f83b45353b","1","126","0","0.6729166666666666","0.6965277777777777","0.023611111111111138","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B2","c3034257-87ec-44fd-b28e-746af7c42f51","1","126","0","0.7319444444444444","0.7743055555555555","0.04236111111111107","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B2","f863e54d-9144-4118-9e6d-a832c128d161","1","126","0","0.7868055555555555","0.8159722222222222","0.029166666666666674","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B2","dc73d130-3525-4902-8838-cb46bd739dec","1","126","0","0.8548611111111112","0.8819444444444445","0.027083333333333348","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B2","1b72ed61-4dce-4891-887d-2ab3adf7f7c5","1","126","0","0.2281432748888889","0.2638888888888889","0.03574561400000001","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A320","OO","B2","8323e40e-d2eb-43cf-8bad-4f5b42f63932","1","150","0","0.6819444444444445","0.7083333333333334","0.026388888888888906","null"
"Emirates to Dubai, Airbus A380","EK","B18","d4aef379-30da-4e45-bbbd-8bfd938a5ce4","1","526","0","0.5451388888888888","0.6979166666666666","0.1527777777777778","null"
"Emirates to Dubai, Airbus A380","EK","B10","092bb83c-96e1-4637-a62b-c924c64414e2","1","526","0","0.6805555555555556","0.8020833333333334","0.12152777777777779","null"
"Frontier Airlines to Denver, Airbus Industries A320","F9","B5","94845a01-d876-4270-ab53-f431f7e602cf","1","162","0","0.5784722222222223","0.607638888888889","0.029166666666666674","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B5","d77166e8-159b-4cfd-acd9-b0d5a814db9f","1","180","0","0.4083333333333333","0.4375","0.029166666666666674","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B5","8938756a-1822-43fa-8777-fade681c0ec2","1","180","0","0.6770833333333333","0.7118055555555555","0.03472222222222221","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B5","fedc5548-4af2-40fc-9f02-f64537298163","1","180","0","0.7652777777777777","0.7951388888888888","0.029861111111111116","null"
"Frontier Airlines to Denver, Airbus Industries A321","F9","B5","a9cdfbde-8fa6-450e-9708-9b2d54f4d779","1","180","0","0.22569444444444448","0.2569444444444445","0.03125","null"
"Hawaiian Airlines to Honolulu, Airbus A330-200","HA","B14","1b279f17-1cde-4364-8a23-f9c8ae9ec297","1","267","0","0.5416666666666666","0.5972222222222222","0.05555555555555558","null"
"Hawaiian Airlines to Honolulu, Airbus A330-200","HA","B7","318ef2bd-083b-4737-a9cc-12a9623e835f","1","294","0","0.31597222177777773","0.37152777777777773","0.055555556000000006","null"
"KLM Royal Dutch Airlines to Amsterdam, Boeing 777","KL","B7","8da712fd-5c09-488b-84bc-08fd913613d8","1","425","0","0.48958333333333326","0.579861111111111","0.09027777777777779","null"
"MN Airlines (Sun Country) to Minneapolis, Boeing 737","SY","B3","b7e93fc4-45e6-4687-a8d1-7515a180b641","1","129","0","0.701388888888889","0.7361111111111112","0.03472222222222221","null"
"MN Airlines (Sun Country) to Minneapolis, Boeing 737-800","SY","B3","4f8980a6-0b96-47cb-bfd2-6dee416bb8d0","1","162","0","0.3819444444444444","0.4131944444444444","0.03125","null"
"SkyWest Airlines to Santa Barbara, De Havilland Bombardier Dash 8","OO","B2","4e3e89f3-3578-48b9-bb8e-d62e6962a10d","1","74","0","0.4381944444444445","0.513888888888889","0.07569444444444445","null"
"Southwest Airlines to Milwaukee, Boeing 737","WN","B3","0dcb7e57-de49-41b9-98a2-d60a2315f6df","1","143","0","0.3055555555555556","0.3263888888888889","0.020833333333333315","null"
