GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
51,D,,2,1,36,,924,50,,1,0.42,0.47,2,,,2,,,2,2,,1,,2,1,,5,2,0,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.41,0.47,1,,,1,,,2,1,,1,,1,6,,4,1,0,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.39,0.47,1,,,3,,,2,2,,1,,5,10,,4,2,1,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.4,0.47,1,,,2,,,2,1,,1,,2,2,,4,1,4,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.36,0.47,2,,,6,,,1,2,,1,,2,15,,5,2,2,1,0.869434115
51,D,,2,1,36,,924,50,,1,0.38,0.47,3,,,3,,,2,2,,2,,2,10,,3,2,1,3,0.869434115
51,D,,2,1,36,,924,50,,1,0.42,0.47,1,,,12,,,2,2,,1,,2,1,,3,2,3,1,0.869434115
51,D,,2,1,36,,924,50,,1,0.4,0.47,3,6,,15,,,1,2,,1,,2,10,,5,2,1,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.37,0.47,2,,,6,,,1,1,,1,,3,4,,7,2,0,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.4,0.47,2,,,2,,,1,0,,0,,2,19,,6,1,2,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.36,0.47,3,,,3,,,0,1,,0,,3,10,,7,1,1,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.33,0.47,2,,,1,,,1,1,,2,,1,12,,7,2,2,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.42,0.47,2,,,1,,,2,1,,2,,1,2,,6,1,4,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.41,0.47,2,,,4,,,1,2,,2,,2,19,,4,1,3,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.36,0.47,2,,,5,,,1,2,,1,,2,15,,3,1,2,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.33,0.47,2,3,,2,,,2,2,,1,,2,10,,3,1,2,2,0.869434115
51,D,,2,1,36,,924,50,,1,0.38,0.47,2,,,6,,,1,2,,2,,2,16,,2,2,2,1,0.869434115
51,D,,2,1,36,,924,50,,1,0.38,0.47,1,,,7,,,1,1,,1,,2,16,,3,1,1,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.34,0.42,2,,,2,,,2,2,,1,,2,8,,5,1,3,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.35,0.42,1,,,2,,,1,2,,1,,1,1,,7,2,4,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.39,0.42,2,,,1,,,1,2,,2,,2,5,,4,2,3,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.39,0.42,3,,,2,,,2,2,,2,,2,10,,2,2,2,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.38,0.42,2,3,,8,,,2,2,,2,,2,10,,4,1,3,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.36,0.42,3,,,4,,,1,0,,1,,3,2,,2,1,0,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.31,0.42,2,,,4,,,0,1,,1,,1,12,,6,2,2,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.37,0.42,3,,,2,,,1,2,,2,,2,2,,3,2,2,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.3,0.42,1,3,,2,,,0,0,,0,,1,10,,3,1,2,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.38,0.42,2,,,2,,,2,1,,1,,2,1,,2,1,2,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.31,0.42,11,,,2,,,1,2,,1,,1,8,,2,1,1,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.38,0.42,2,,,4,,,2,2,,1,,0,12,,2,1,0,2,0.869434115
51,D,,1,1,36,,956,83,,1,0.29,0.42,11,,,2,,,1,0,,1,,1,2,,2,1,1,2,0.869434115
28,B,,1,1,29,,556,86,,1,0.33,0.42,3,,,7,,,2,2,,1,,2,10,,7,1,2,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.35,0.42,3,,,2,,,1,1,,2,,1,11,,7,2,2,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.36,0.42,2,,,2,,,2,2,,2,,2,2,,2,1,0,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.33,0.42,1,,,2,,,2,2,,2,,2,4,,3,1,1,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.35,0.42,3,,,6,,,1,2,,2,,1,7,,7,0,1,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.35,0.42,1,,,7,,,2,2,,2,,2,10,,5,1,4,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.38,0.42,1,,,1,,,2,1,,2,,2,1,,4,2,4,1,0.522116751
28,B,,1,1,29,,556,86,,1,0.34,0.42,1,,,2,,,2,1,,2,,1,10,,4,1,4,2,0.522116751
28,B,,1,1,29,,556,86,,1,0.38,0.42,3,,,4,,,1,2,,2,,2,12,,4,1,1,2,0.522116751
100,G,,3,3,34,,926,32,,6,0.69,0.79,1,,,3,,,2,2,,1,,2,15,,5,2,1,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.67,0.79,3,,,3,,,3,1,,1,,2,15,,3,1,2,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.58,0.79,2,,,1,,,1,1,,1,,2,7,,7,2,2,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.58,0.79,2,,,15,,,1,2,,1,,2,0,,5,2,0,1,0.702621333
100,G,,3,3,34,,926,32,,6,0.69,0.79,1,,,4,,,1,2,,1,,0,15,,3,2,2,1,0.702621333
100,G,,3,3,34,,926,32,,6,0.69,0.79,3,,,3,,,2,1,,2,,2,10,,3,2,0,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.67,0.79,2,,,5,,,1,1,,2,,2,15,,4,2,0,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.58,0.79,2,,,3,,,2,1,,1,,2,15,,3,2,1,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.69,0.79,2,,,6,,,1,1,,2,,1,15,,3,1,3,2,0.702621333
100,G,,3,3,34,,926,32,,6,0.69,0.79,1,2,5,4,,,1,2,,1,,2,15,,3,1,1,2,0.702621333
80,F,,2,1,33,,5170,109,,1,0.44,0.47,3,,,3,,,0,1,,1,,4,12,,7,2,4,1,2.543219929
80,F,,2,1,33,,5170,109,,1,0.35,0.47,2,3,,7,,,2,1,,1,,2,10,,6,2,3,2,2.543219929
80,F,,2,1,33,,5170,109,,1,0.39,0.47,1,,,3,,,1,2,,1,,2,11,,3,1,2,1,2.543219929
80,F,,2,1,33,,5170,109,,1,0.42,0.47,2,,,8,,,1,1,,1,,1,11,,5,2,4,1,2.543219929
80,F,,2,1,33,,5170,109,,1,0.4,0.47,6,,,8,,,2,2,,1,,1,11,,6,2,3,2,2.543219929
80,F,,2,1,33,,5170,109,,1,0.42,0.47,2,,,1,,,1,2,,1,,2,1,,5,2,2,2,2.543219929
51,D,,1,1,36,,902,46,,1,0.29,0.38,2,,,4,,,1,2,,1,,2,15,,3,2,1,1,0.869434115
51,D,,1,1,36,,902,46,,1,0.29,0.38,2,,,5,,,1,2,,2,,1,15,,6,1,1,2,0.869434115
51,D,,1,1,36,,902,46,,1,0.29,0.38,2,,,1,,,1,2,,1,,1,8,,6,2,3,2,0.869434115
51,D,,1,1,36,,902,46,,1,0.3,0.38,1,,,6,,,0,0,,1,,2,1,,4,2,4,3,0.869434115
62,E,,2,2,33,,842,50,,1,0.56,0.64,1,,,2,,,2,2,,2,,2,1,,3,2,3,2,1.925876684
62,E,,2,2,33,,842,50,,1,0.56,0.64,3,,,8,,,1,2,,2,,2,11,,3,1,2,2,1.925876684
62,E,,2,2,33,,842,50,,1,0.6,0.64,1,,,2,,,2,1,,2,,2,11,,4,2,4,2,1.925876684
62,E,,2,2,33,,842,50,,1,0.6,0.64,1,,,2,,,2,2,,2,,1,11,,4,1,4,1,1.925876684
62,E,,2,2,33,,842,50,,1,0.6,0.64,1,,,2,,,0,1,,0,,1,10,,5,1,4,2,1.925876684
62,E,,2,2,33,,842,50,,1,0.56,0.64,2,,,6,,,2,2,,1,,2,10,,4,2,1,2,1.925876684
62,E,,2,2,33,,842,50,,1,0.52,0.64,1,,,8,,,1,2,,1,,1,15,,5,1,4,1,1.925876684
62,E,,2,2,33,,842,50,,1,0.48,0.64,4,,,3,,,1,1,,1,,2,11,,2,1,2,1,1.925876684
72,F,,3,2,33,,580,74,,1,0.52,0.73,12,,,3,,,1,2,,2,,2,10,,3,1,1,2,2.543219929
77,F,,3,2,33,,5637,98,,1,0.58,0.76,2,,,3,,,2,1,,1,,2,13,,5,2,4,1,2.543219929
77,F,,3,2,33,,5637,98,,1,0.69,0.76,1,,,2,,,1,2,,2,,2,15,,4,1,2,2,2.543219929
77,F,,3,2,33,,5637,98,,1,0.67,0.76,2,,,3,,,0,1,,1,,2,13,,5,2,0,1,2.543219929
77,F,,3,2,33,,5637,98,,1,0.69,0.76,1,,,3,,,2,2,,1,,2,13,,3,1,3,2,2.543219929
77,F,,3,2,33,,5637,98,,1,0.6,0.76,1,,,3,,,2,1,,1,,2,10,,6,2,4,2,2.543219929
77,F,,3,2,33,,5637,98,,1,0.58,0.76,3,,,3,,,1,2,,1,,2,15,,6,2,2,1,2.543219929
77,F,,3,2,33,,5637,98,,1,0.44,0.76,5,,,3,,,1,2,,1,,2,19,,2,1,1,2,2.543219929
77,F,,3,2,33,,5637,98,,1,0.71,0.76,3,,,3,,,0,1,,1,,4,10,,6,1,0,2,2.543219929
65,E,,3,2,33,,6307,81,,1,0.73,0.81,2,,,3,,,1,2,,2,,1,10,,5,2,4,2,1.925876684
65,E,,3,2,33,,6307,81,,1,0.29,0.81,2,,,3,,,1,0,,0,,0,10,,5,1,3,2,1.925876684
65,E,,3,2,33,,6307,81,,1,0.65,0.81,2,,,3,,,2,2,,1,,0,13,,6,2,1,2,1.925876684
65,E,,3,2,33,,6307,81,,1,0.73,0.81,3,,,3,,,2,1,,2,,4,10,,7,2,0,2,1.925876684
65,E,,3,2,33,,6307,81,,1,0.71,0.81,4,,,3,,,2,1,,1,,4,11,,2,2,1,2,1.925876684
65,E,,3,2,33,,6307,81,,1,0.75,0.81,13,,,3,,,2,2,,2,,4,10,,3,2,2,2,1.925876684
65,E,,3,2,33,,6307,81,,1,0.64,0.81,2,,,3,,,2,1,,2,,0,0,,5,2,0,2,1.925876684
30,B,,2,2,29,,4325,72,,1,0.48,0.56,3,,,8,,,1,3,,1,,0,10,,6,1,0,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.42,0.56,2,,,1,,,1,1,,1,,2,1,,3,0,2,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.42,0.56,1,2,,8,,,1,2,,1,,1,10,,6,1,3,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.48,0.56,1,,,4,,,1,2,,1,,2,10,,3,2,2,1,0.522116751
30,B,,2,2,29,,4325,72,,1,0.49,0.56,4,,,6,,,0,0,,1,,2,11,,3,1,1,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.52,0.56,2,,,5,,,1,2,,2,,2,11,,3,1,3,3,0.522116751
30,B,,2,2,29,,4325,72,,1,0.49,0.56,1,,,4,,,0,0,,1,,2,11,,4,2,0,1,0.522116751
30,B,,2,2,29,,4325,72,,1,0.48,0.56,2,3,,15,,,1,1,,2,,1,6,,4,2,2,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.48,0.56,3,,,2,,,1,1,,2,,2,10,,6,2,3,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.48,0.56,13,,,2,,,1,2,,1,,2,1,,3,2,1,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.48,0.56,2,,,2,,,1,1,,2,,1,10,,5,2,2,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.49,0.56,5,,,6,,,2,2,,1,,2,10,,4,2,4,1,0.522116751
30,B,,2,2,29,,4325,72,,1,0,0.56,2,,,6,,,1,1,,2,,2,10,,3,1,1,2,0.522116751
30,B,,2,2,29,,4325,72,,1,0.5,0.56,6,,,5,12,,2,2,,1,,1,11,,5,2,4,1,0.522116751
100,G,,3,3,31,,39,103,,6,0.54,0.81,2,,,8,,,1,2,,1,,2,15,,6,1,2,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.67,0.81,3,,,1,,,1,2,,1,,1,10,,6,2,4,3,0.702621333
100,G,,3,3,31,,39,103,,6,0.72,0.81,3,,,15,,,1,2,,2,,2,7,,7,2,0,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.73,0.81,2,,,1,,,1,1,,1,,2,3,,5,1,4,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.72,0.81,2,,,2,,,1,1,,1,,2,4,,6,1,3,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.65,0.81,2,,,14,,,1,2,,2,,2,3,,7,1,0,2,0.702621333
100,G,,3,3,31,,39,103,,6,N,0.81,0,,,7,,,1,2,,2,,3,0,,3,3,0,0,0.702621333
100,G,,3,3,31,,39,103,,6,0.67,0.81,2,,,8,,,1,2,,2,,3,15,,2,1,0,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.58,0.81,2,,,5,,,1,1,,1,,2,15,,3,2,0,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.67,0.81,2,,,5,,,1,1,,1,,2,1,,4,2,4,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.7,0.81,2,,,3,,,0,1,,1,,4,15,,4,1,3,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.63,0.81,2,,,8,,,1,1,,1,,3,15,,5,3,4,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.7,0.81,3,6,,5,,,1,2,,2,,2,5,,5,2,4,2,0.702621333
100,G,,3,3,31,,39,103,,6,0.71,0.81,3,,,4,,,0,2,,2,,0,15,,2,1,0,2,0.702621333
83,F,,1,1,33,,584,46,,1,0.31,0.41,2,,,7,,,2,2,,1,,1,10,,6,2,3,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.28,0.41,6,,,2,,,1,2,,1,,2,10,,6,1,3,1,2.543219929
83,F,,1,1,33,,584,46,,1,0.29,0.41,1,,,1,,,1,2,,2,,2,4,,3,2,1,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.29,0.41,2,,,8,,,1,1,,1,,1,10,,6,2,2,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.31,0.41,2,,,8,,,1,2,,1,,1,10,,6,2,2,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.37,0.41,1,,,4,,,1,2,,1,,1,1,,4,2,4,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.33,0.41,2,,,8,,,1,1,,2,,2,12,,6,2,4,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.34,0.41,5,,,3,,,1,0,,0,,1,10,,6,2,0,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.33,0.41,1,,,1,,,1,1,,1,,1,6,,3,1,0,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.35,0.41,2,,,5,,,2,1,,2,,2,1,,3,3,4,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.36,0.41,2,,,8,,,1,0,,0,,2,10,,6,2,2,2,2.543219929
83,F,,1,1,33,,584,46,,1,0.35,0.41,2,,,8,,,1,2,,2,,1,12,,6,2,2,2,2.543219929
93,G,,1,3,2,,758,97,,4,0.32,0.38,2,,,2,,,1,1,,1,,2,2,,5,1,4,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.3,0.38,2,,,6,,,1,2,,2,,2,5,,7,1,3,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.25,0.38,1,,,1,,,2,1,,2,,1,3,,6,1,3,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.28,0.38,5,,,6,,,2,2,,1,,2,13,,6,1,3,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.23,0.38,1,,,2,,,1,1,,2,,2,1,,7,2,4,1,0.702621333
93,G,,1,3,2,,758,97,,4,0.29,0.38,2,,,4,,,1,1,,1,,2,13,,4,2,4,2,0.702621333
93,G,,1,3,2,,758,97,,4,N,0.38,2,,,4,,,1,2,,2,,2,0,,5,2,4,1,0.702621333
93,G,,1,3,2,,758,97,,4,0.29,0.38,2,,,2,,,1,1,,1,,2,2,,4,1,4,3,0.702621333
93,G,,1,3,2,,758,97,,4,0.29,0.38,2,,,14,,,1,0,,1,,1,5,,6,2,3,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.31,0.38,1,,,5,,,2,1,,1,,2,3,,6,1,3,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.27,0.38,2,,,2,,,1,2,,1,,2,4,,6,1,0,2,0.702621333
93,G,,1,3,2,,758,97,,4,0.28,0.38,2,,,7,,,1,0,,0,,2,7,,5,2,0,2,0.702621333
51,D,,2,1,36,,218,6,,3,0.35,0.49,2,,,3,,,2,1,,2,,1,2,,6,1,1,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.41,0.49,1,,,2,,,2,1,,2,,2,1,,3,1,4,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.33,0.49,3,,,3,,,2,1,,1,,1,15,,6,2,2,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.37,0.49,3,,,3,,,2,2,,2,,2,10,,3,1,2,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.35,0.49,2,,,3,,,2,2,,1,,2,11,,4,2,1,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.4,0.49,2,,,6,,,2,1,,1,,1,11,,7,2,1,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.44,0.49,3,,,3,,,2,2,,1,,4,10,,3,1,2,2,0.869434115
51,D,,2,1,36,,218,6,,3,N,0.49,3,,,3,,,1,1,,1,,2,11,,5,1,3,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.42,0.49,2,,,12,,,1,1,,0,,1,11,,5,2,3,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.44,0.49,1,3,,2,,,1,0,,0,,3,4,,5,2,2,2,0.869434115
51,D,,2,1,36,,218,6,,3,0.42,0.49,1,,,4,,,2,1,,1,,2,11,,4,1,4,2,0.869434115
64,E,,1,1,33,,237,110,,4,0.27,0.44,2,,,3,,,2,1,,1,,2,10,,2,1,1,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.35,0.44,2,,,8,,,2,2,,1,,2,2,,2,1,1,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.37,0.44,6,,,5,,,1,1,,1,,2,10,,2,2,2,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.38,0.44,2,,,6,,,1,2,,2,,2,19,,6,1,2,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.33,0.44,2,,,5,,,2,1,,1,,2,0,,0,0,0,0,1.925876684
64,E,,1,1,33,,237,110,,4,0.35,0.44,12,,,2,,,2,2,,1,,2,10,,5,2,2,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.38,0.44,1,,,1,,,1,2,,1,,1,5,,3,2,2,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.36,0.44,1,,,2,,,2,1,,1,,2,3,,5,1,4,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.3,0.44,1,,,1,,,1,2,,2,,0,16,,4,1,2,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.31,0.44,6,,,3,,,0,0,,1,,4,10,,3,2,1,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.36,0.44,2,,,2,,,2,2,,1,,1,11,,6,2,1,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.38,0.44,2,,,4,,,1,2,,2,,1,19,,5,2,0,2,1.925876684
64,E,,1,1,33,,237,110,,4,0.3,0.44,1,,,3,,,1,2,,2,,2,16,,3,1,0,1,1.925876684
77,F,,3,2,33,,6356,81,,1,0.75,0.85,2,,,2,,,1,1,,2,,2,0,,5,1,0,2,2.543219929
77,F,,3,2,33,,6356,81,,1,0.75,0.85,1,,,1,8,,2,2,,1,,2,10,,3,2,0,2,2.543219929
77,F,,3,2,33,,6356,81,,1,0.79,0.85,2,,,1,,,1,1,,1,,1,5,,4,1,3,1,2.543219929
77,F,,3,2,33,,6356,81,,1,0.8,0.85,3,,,1,,,2,2,,1,,2,2,,3,1,2,2,2.543219929
77,F,,3,2,33,,6356,81,,1,0.29,0.85,1,,,3,,,2,2,,1,,4,12,,5,1,3,1,2.543219929
77,F,,3,2,33,,6356,81,,1,0.79,0.85,3,,,2,,,2,2,,2,,1,10,,2,0,0,2,2.543219929
77,F,,3,2,33,,6356,81,,1,0.78,0.85,1,,,5,,,2,2,,2,,2,5,,3,2,3,2,2.543219929
84,F,,2,1,33,,5636,51,,1,0.42,0.51,2,,,3,,,2,2,,2,,2,10,,5,1,4,2,2.543219929
84,F,,2,1,33,,5636,51,,1,0.46,0.51,1,,,3,,,2,2,,1,,2,10,,5,1,4,1,2.543219929
84,F,,2,1,33,,5636,51,,1,0.48,0.51,4,,,3,,,2,2,,2,,1,10,,1,2,4,1,2.543219929
84,F,,2,1,33,,5636,51,,1,0.44,0.51,1,,,3,,,0,1,,1,,4,11,,3,1,2,1,2.543219929
84,F,,2,1,33,,5636,51,,1,0.46,0.51,1,,,3,,,2,2,,1,,4,11,,4,1,4,1,2.543219929
84,F,,2,1,33,,5636,51,,1,0.42,0.51,6,,,3,,,0,0,,1,,4,10,,5,1,1,2,2.543219929
84,F,,2,1,33,,5636,51,,1,N,0.51,2,,,3,,,0,1,,1,,2,10,,7,2,4,1,2.543219929
84,F,,2,1,33,,5636,51,,1,0.39,0.51,3,,,3,,,1,2,,2,,2,10,,2,2,1,2,2.543219929
62,E,,1,1,33,,414,62,,2,0.27,0.37,2,,,12,,,1,2,,2,,2,15,,4,1,4,2,1.925876684
62,E,,1,1,33,,414,62,,2,0.26,0.37,2,,,2,,,1,2,,2,,2,1,,7,2,1,1,1.925876684
62,E,,1,1,33,,414,62,,2,0.29,0.37,2,,,7,,,1,2,,1,,1,10,,6,2,0,2,1.925876684
62,E,,1,1,33,,414,62,,2,0.29,0.37,2,,,2,,,1,1,,1,,1,3,,7,1,4,2,1.925876684
62,E,,1,1,33,,414,62,,2,0.21,0.37,3,,,2,,,2,2,,2,,1,10,,6,1,1,2,1.925876684
62,E,,1,1,33,,414,62,,2,0.31,0.37,1,,,2,,,0,0,,0,,0,2,,0,0,0,2,1.925876684
62,E,,1,1,33,,414,62,,2,0.28,0.37,1,,,1,,,2,2,,1,,2,2,,4,1,0,2,1.925876684
9,A,,2,3,23,,24,89,,8,0.44,0.57,3,,,2,,,1,2,,2,,2,3,,4,2,2,2,0.778087449
9,A,,2,3,23,,24,89,,8,0.46,0.57,2,,,2,,,1,2,,2,,2,4,,6,1,3,2,0.778087449
9,A,,2,3,23,,24,89,,8,0.44,0.57,6,,,3,,,2,2,,1,,2,11,,2,1,1,2,0.778087449
9,A,,2,3,23,,24,89,,8,0.46,0.57,0,,,2,,,1,2,,2,,2,16,,6,1,1,1,0.778087449
9,A,,2,3,23,,24,89,,8,0.46,0.57,13,,,11,,,1,2,,2,,2,2,,3,1,3,2,0.778087449
9,A,,2,3,23,,24,89,,8,0.5,0.57,2,,,3,,,1,1,,2,,0,10,,7,1,2,2,0.778087449
9,A,,2,3,23,,24,89,,8,0.5,0.57,2,,,2,,,1,1,,2,,3,16,,3,2,2,2,0.778087449
86,F,,3,2,33,,380,25,,1,0.63,0.79,3,,,3,,,2,1,,1,,2,11,,3,2,4,2,2.543219929
86,F,,3,2,33,,380,25,,1,0.71,0.79,1,,,12,,,2,2,,1,,2,4,,5,1,4,1,2.543219929
86,F,,3,2,33,,380,25,,1,0.71,0.79,3,,,1,,,2,1,,2,,2,6,,2,1,3,2,2.543219929
86,F,,3,2,33,,380,25,,1,0.73,0.79,2,,,1,,,2,2,,1,,1,4,,4,2,3,3,2.543219929
86,F,,3,2,33,,380,25,,1,0.67,0.79,1,,,0,,,0,0,,1,,2,0,,0,0,0,1,2.543219929
86,F,,3,2,33,,380,25,,1,0.73,0.79,1,,,12,,,2,1,,2,,1,10,,5,1,4,2,2.543219929
86,F,,3,2,33,,380,25,,1,0.73,0.79,1,,,3,,,2,2,,1,,1,10,,6,1,3,1,2.543219929
61,E,,2,2,33,,1447,50,,1,0.5,0.6,1,,,5,,,2,2,,1,,2,10,,2,1,1,1,1.925876684
61,E,,2,2,33,,1447,50,,1,0.48,0.6,2,,,7,,,1,1,,2,,2,15,,6,1,1,2,1.925876684
61,E,,2,2,33,,1447,50,,1,0.56,0.6,1,,,2,,,2,2,,2,,2,10,,6,1,4,2,1.925876684
61,E,,2,2,33,,1447,50,,1,0.43,0.6,2,,,3,,,1,1,,2,,4,16,,3,2,0,2,1.925876684
61,E,,2,2,33,,1447,50,,1,0.42,0.6,2,,,7,,,0,0,,1,,1,10,,7,2,2,2,1.925876684
61,E,,2,2,33,,1447,50,,1,0.5,0.6,2,,,6,,,1,0,,1,,1,14,,6,2,1,2,1.925876684
61,E,,2,2,33,,1447,50,,1,0.5,0.6,2,,,6,,,1,0,,0,,0,13,,4,1,2,2,1.925876684
61,E,,2,2,33,,1447,50,,1,0.49,0.6,3,,,3,,,1,2,,2,,2,16,,3,2,1,1,1.925876684
61,E,,2,2,33,,1447,50,,1,0.51,0.6,2,,,2,,,1,2,,2,,2,4,,7,2,3,2,1.925876684
56,D,,1,1,8,,160,50,,1,0.04,0.38,3,,,5,,,1,1,,2,,2,12,,3,2,1,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.33,0.38,2,,,7,,,1,0,,1,,4,16,,4,2,3,1,0.869434115
56,D,,1,1,8,,160,50,,1,0.27,0.38,2,,,2,,,2,2,,1,,2,1,,6,1,4,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.28,0.38,1,,,7,,,2,2,,2,,2,16,,6,1,4,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.31,0.38,1,,,1,,,2,0,,0,,2,1,,4,1,4,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.25,0.38,6,,,2,,,1,0,,1,,2,13,,7,2,0,1,0.869434115
56,D,,1,1,8,,160,50,,1,0.31,0.38,1,,,4,,,0,1,,0,,1,10,,6,0,4,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.31,0.38,1,,,8,,,2,1,,2,,2,11,,5,1,3,1,0.869434115
56,D,,1,1,8,,160,50,,1,0.33,0.38,1,,,2,,,2,1,,1,,1,10,,6,1,4,1,0.869434115
56,D,,1,1,8,,160,50,,1,0.3,0.38,5,,,1,,,2,2,,2,,2,2,,7,1,4,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.25,0.38,3,6,,2,,,1,2,,1,,3,10,,3,2,1,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.32,0.38,3,,,2,,,0,0,,1,,2,1,,4,2,0,3,0.869434115
56,D,,1,1,8,,160,50,,1,0.29,0.38,6,,,12,,,1,0,,0,,1,1,,4,1,4,1,0.869434115
56,D,,1,1,8,,160,50,,1,N,0.38,3,,,2,,,2,2,,2,,1,10,,5,1,0,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.31,0.38,2,,,14,,,1,0,,1,,1,4,,7,1,4,2,0.869434115
56,D,,1,1,8,,160,50,,1,0.25,0.38,3,,,1,,,2,2,,1,,1,5,,5,2,2,2,0.869434115
