GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
28,B,,2,2,25,SOUTHWEST,2642,34,LOS ANGELES,1,0.5,0.56,2,,,9,,,1,2,,1,,2,11,1,45-54,Female,0,2,0.8875125
96,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.6,0.72,2,,,9,,,1,1,,2,,2,13,1,45-54,Female,0,2,0.251095694
98,G,,2,3,29,UNITED INTL,58,21,FRANKFURT,6,0.47,0.58,3,,,2,,,1,0,,0,,3,99,1,45-54,Female,0,1,0.917421687
2,A,,2,3,2,AEROMEXICO,669,37,MEXICO CITY,4,0.44,0.57,3,,,2,,,1,1,,2,,1,13,1,45-54,Female,0,2,0.975517672
11,A,,2,2,20,JETBLUE,616,43,NEW YORK-JFK,2,0.6,0.64,2,,,7,,,2,2,,2,,3,99,1,45-54,Female,0,4,0.355703704
80,F,,2,2,28,UNITED,1520,27,HOUSTON-BUSH,3,0.2,0.56,2,,,3,,,2,2,,1,,1,14,1,45-54,Female,0,2,1.757875
50,D,,1,3,30,VIRGIN AMERICA,284,10,CANCUN,4,0.26,0.37,2,,,2,,,1,1,,1,,0,8,1,45-54,Female,0,2,1.000529644
45,C,,2,2,8,AMERICAN,477,49,PHOENIX,1,0.54,0.66,2,,,4,,,0,0,,0,,1,10,1,45-54,Female,0,2,1.122545455
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.65,0.77,2,,,9,,,2,2,,1,,2,10,1,45-54,Female,0,2,0.355703704
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.63,0.77,2,,,4,,,2,2,,1,,1,10,1,45-54,Female,0,2,0.355703704
53,D,,2,1,30,VIRGIN AMERICA,906,30,LAS VEGAS,1,0.4,0.52,1,,,2,,,1,2,,1,,2,10,1,45-54,Female,0,2,1.000529644
94,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.53,0.72,2,,,3,,,1,1,,1,,3,13,1,45-54,Female,0,2,0.251095694
91,G,,3,3,29,UNITED INTL,875,65,TOKYO-HANEDA,8,0.65,0.81,1,2,3,3,,,2,1,,1,,4,16,1,45-54,Female,0,1,0.917421687
46,C,,2,1,15,DELTA,2305,39,MINNEAPOLIS,3,0.44,0.53,1,,,5,,,0,1,,1,,2,4,1,45-54,Female,0,4,1.045596774
58,D,,1,2,8,AMERICAN,42,13,CHICAGO-O'HARE,3,0.21,0.32,2,,,5,,,1,2,,1,,2,11,1,45-54,Female,0,2,1.122545455
58,D,,1,2,8,AMERICAN,42,13,CHICAGO-O'HARE,3,0.25,0.32,1,,,8,,,2,2,,2,,1,11,1,45-54,Female,0,2,1.122545455
27,B,,3,2,25,SOUTHWEST,2027,34,LOS ANGELES,1,0.69,0.77,1,,,9,,,1,1,,2,,2,11,1,45-54,Female,0,1,0.8875125
27,B,,3,2,25,SOUTHWEST,187,30,LAS VEGAS,1,0.73,0.85,2,,,9,,,1,1,,2,,2,10,1,45-54,Female,0,2,0.8875125
27,B,,3,2,25,SOUTHWEST,187,30,LAS VEGAS,1,0.79,0.85,2,,,2,,,1,1,,0,,1,99,1,45-54,Female,0,1,0.8875125
65,E,,2,1,28,UNITED,1620,54,SALT LAKE CITY,1,0.41,0.53,2,,,2,,,1,2,,2,,2,90,1,45-54,Female,0,4,1.757875
46,C,,1,2,15,DELTA,854,17,DETROIT,3,0.19,0.27,2,,,2,,,1,0,,1,,2,11,1,45-54,Female,0,2,1.045596774
12,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.86,0.96,1,,,4,,,1,2,,2,,2,16,1,45-54,Female,0,2,0.355703704
11,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.69,0.77,3,,,1,,,2,2,,1,,2,4,1,45-54,Female,0,2,0.355703704
93,G,,3,3,1,AER LINGUS,146,19,DUBLIN,6,0.58,0.73,2,,,1,,,2,1,,1,,2,10,1,45-54,Female,0,2,0.975517672
91,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.55,0.67,2,,,2,,,1,1,,2,,2,5,1,45-54,Female,0,2,0.251095694
45,C,,2,1,8,AMERICAN,1854,49,PHOENIX,1,0.44,0.5,2,,,7,,,1,2,,1,,2,6,1,45-54,Female,0,2,1.122545455
63,E,,1,1,28,UNITED,1720,1,ATLANTA,2,0.33,0.45,4,,,2,,,1,1,,1,,2,10,1,45-54,Female,0,2,1.757875
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,N,0.62,3,,,2,,,1,1,,1,,2,91,1,45-54,Female,0,2,0.975517672
88,F,,1,2,28,UNITED,734,13,CHICAGO-O'HARE,3,0.19,0.25,1,,,5,,,2,2,,2,,1,11,1,45-54,Female,0,1,1.757875
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,N,0.41,6,,,3,,,0,0,,1,,3,99,1,45-54,Female,0,4,1.757875
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.31,0.4,3,,,6,,,2,2,,2,,1,5,1,55-64,Female,0,1,1.757875
94,G,,3,2,28,UNITED,525,34,LOS ANGELES,1,0.65,0.75,2,,,8,,,1,2,,1,,2,13,1,55-64,Female,0,2,1.757875
87,F,,3,2,28,UNITED,480,50,PITTSBURGH,2,0.83,0.92,2,3,,2,,,1,2,,1,,1,12,1,55-64,Female,0,2,1.757875
52,D,,1,2,30,VIRGIN AMERICA,174,44,NEWARK,2,0.26,0.33,3,,,2,,,1,1,,2,,1,6,1,55-64,Female,0,2,1.000529644
51,D,,1,1,30,VIRGIN AMERICA,902,30,LAS VEGAS,1,0.23,0.37,2,,,8,,,1,0,,1,,1,15,1,55-64,Female,0,2,1.000529644
10,A,,3,2,7,ALASKA,331,60,SEATTLE,1,0.65,0.75,2,,,5,,,1,0,,0,,1,3,1,55-64,Female,0,2,0.35525
6,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.81,0.87,1,,,6,,,2,2,,2,,1,10,1,55-64,Female,0,2,0.35525
65,E,,1,1,28,UNITED,334,27,HOUSTON-BUSH,3,0.35,0.45,2,,,9,,,1,1,,1,,2,12,1,55-64,Female,0,2,1.757875
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.29,0.4,3,,,3,,,0,0,,1,,4,12,1,55-64,Female,1,2,1.757875
84,F,,2,1,28,UNITED,5613,3,BAKERSFIELD,1,N,0.52,2,,,3,,,0,1,,0,,0,11,1,55-64,Female,1,2,1.757875
90,F,,2,2,28,UNITED,242,7,BOSTON,2,0.51,0.6,3,,,5,,,1,1,,1,,1,12,1,55-64,Female,1,2,1.757875
31,B,,2,1,25,SOUTHWEST,2032,55,SAN DIEGO,1,0.48,0.52,2,6,,9,,,2,2,,2,,1,10,1,55-64,Female,1,2,0.8875125
72,F,,1,1,28,UNITED,256,34,LOS ANGELES,1,0.29,0.41,3,,,3,,,2,2,,1,,0,10,1,55-64,Female,1,2,1.757875
91,G,,2,3,29,UNITED INTL,9,12,CHENGDU,8,N,0.56,2,,,3,,,1,0,,0,,4,16,1,55-64,Female,1,2,0.917421687
61,E,,3,2,28,UNITED,1524,49,PHOENIX,1,0.73,0.86,2,,,3,,,2,1,,1,,4,10,1,55-64,Female,1,2,1.757875
62,E,,3,2,28,UNITED,639,69,WASHINGTON-DULLES,2,0.54,0.92,3,,,3,,,1,2,,1,,2,19,1,55-64,Female,1,2,1.757875
77,F,,3,2,28,UNITED,5086,45,ONTARIO (CALIF),1,0.54,0.75,10,,,2,,,0,0,,1,,1,10,1,55-64,Female,1,2,1.757875
6,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,N,0.87,2,3,,3,,,1,2,,1,,2,10,1,55-64,Female,1,2,0.35525
93,G,,3,3,3,AIR CANADA,571,68,VANCOUVER,4,0.67,0.83,3,,,6,,,2,1,,2,,1,13,1,55-64,Female,1,2,0.251095694
46,C,,2,1,15,DELTA,2305,39,MINNEAPOLIS,3,0.39,0.53,3,,,6,,,2,2,,2,,1,11,1,55-64,Female,1,2,1.045596774
55,D,,1,1,30,VIRGIN AMERICA,219,51,PORTLAND,1,0.34,0.39,6,,,1,,,2,2,,1,,2,10,1,55-64,Female,1,2,1.000529644
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.35,0.42,2,,,12,,,1,2,,1,,1,11,1,55-64,Female,1,2,1.045596774
84,F,,1,2,28,UNITED,5093,53,SACRAMENTO,1,0.21,0.32,10,,,3,,,0,1,,1,,4,10,1,55-64,Female,1,2,1.757875
98,G,,3,3,29,UNITED INTL,926,21,FRANKFURT,6,0.58,0.79,2,,,7,,,1,1,,2,,2,4,1,55-64,Female,1,2,0.917421687
45,C,,2,1,8,AMERICAN,1854,49,PHOENIX,1,0.4,0.5,3,,,9,,,1,1,,2,,1,10,1,55-64,Female,1,2,1.122545455
4,A,,2,3,2,AEROMEXICO,663,23,GUADALAJARA,4,0.33,0.49,3,,,2,,,2,2,,2,,1,13,4,55-64,Female,1,2,0.975517672
58,D,,1,2,8,AMERICAN,1454,15,DALLAS-FT. WORTH,3,0.08,0.25,3,,,2,,,1,0,,1,,1,5,1,55-64,Female,1,3,1.122545455
58,D,,1,2,8,AMERICAN,1454,15,DALLAS-FT. WORTH,3,0.15,0.25,6,,,2,,,1,2,,2,,1,8,1,55-64,Female,1,2,1.122545455
74,F,,3,3,29,UNITED INTL,460,68,VANCOUVER,4,0.72,0.83,0,,,3,,,0,0,,2,,1,13,1,55-64,Female,1,2,0.917421687
74,F,,3,3,29,UNITED INTL,460,68,VANCOUVER,4,0.71,0.83,2,,,3,,,0,0,,1,,4,13,1,55-64,Female,1,2,0.917421687
94,G,,3,2,28,UNITED,525,34,LOS ANGELES,1,0.66,0.75,3,,,3,,,2,2,,2,,4,10,1,55-64,Female,2,2,1.757875
96,G,,3,2,28,UNITED,810,60,SEATTLE,1,N,0.75,3,,,3,,,2,1,,1,,4,10,1,55-64,Female,2,2,1.757875
95,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.59,0.72,2,,,3,,,0,1,,1,,2,13,1,55-64,Female,2,2,0.251095694
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.48,0.61,2,,,3,,,2,2,,1,,1,10,1,55-64,Female,2,1,0.917421687
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.4,0.56,2,,,3,,,2,2,,2,,1,11,1,55-64,Female,2,1,0.917421687
94,G,,2,3,29,UNITED INTL,853,71,XI'AN,8,0.44,0.56,2,,,3,,,0,1,,0,,0,11,1,55-64,Female,2,2,0.917421687
30,B,,3,2,25,SOUTHWEST,1307,30,LAS VEGAS,1,0.74,0.8,2,,,2,,,1,2,,2,,1,2,1,55-64,Female,2,2,0.8875125
30,B,,3,2,25,SOUTHWEST,1307,30,LAS VEGAS,1,0.72,0.8,3,,,2,,,1,0,,0,,1,1,1,55-64,Female,2,2,0.8875125
31,B,,3,2,25,SOUTHWEST,1860,58,SANTA ANA,1,0.69,0.75,3,,,2,,,2,1,,2,,1,10,1,55-64,Female,2,2,0.8875125
101,G,,3,3,17,EVA AIR,27,64,TAIPEI,8,0.67,0.75,3,,,1,,,1,2,,1,,0,4,1,55-64,Female,2,2,0.975517672
101,G,,3,3,17,EVA AIR,27,64,TAIPEI,8,0.65,0.75,3,,,0,,,1,2,,2,,2,4,1,55-64,Female,2,2,0.975517672
96,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.64,0.72,2,3,,9,,,2,2,,2,,2,13,1,55-64,Female,2,2,0.251095694
82,F,,3,2,28,UNITED,766,51,PORTLAND,1,0.73,0.79,2,,,3,,,2,1,,2,,2,10,1,55-64,Female,2,2,1.757875
11,A,,1,2,20,JETBLUE,2288,30,LAS VEGAS,1,0.24,0.3,1,2,,1,,,1,0,,0,,1,8,1,55-64,Female,2,2,0.355703704
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.3,0.38,2,,,2,,,1,2,,1,,1,10,1,55-64,Female,2,1,0.975517672
80,F,,2,2,28,UNITED,1520,27,HOUSTON-BUSH,3,0.44,0.56,2,,,9,,,1,1,,1,,1,11,1,55-64,Female,2,2,1.757875
62,E,,3,2,28,UNITED,639,69,WASHINGTON-DULLES,2,0.79,0.92,6,,,2,,,0,1,,1,,2,12,1,55-64,Female,2,2,1.757875
77,F,,3,2,28,UNITED,5086,45,ONTARIO (CALIF),1,0.63,0.75,2,,,3,,,2,2,,1,,2,10,1,55-64,Female,2,2,1.757875
47,C,,2,2,8,AMERICAN,774,48,PHILADELPHIA,2,0.44,0.56,2,,,3,,,0,0,,1,,2,19,1,55-64,Female,2,2,1.122545455
51,D,,1,1,30,VIRGIN AMERICA,956,55,SAN DIEGO,1,0.33,0.42,2,,,0,,,0,0,,0,,1,7,1,55-64,Female,2,2,1.000529644
45,C,,2,2,8,AMERICAN,477,49,PHOENIX,1,0.56,0.66,1,,,1,,,1,0,,1,,1,4,1,55-64,Female,2,2,1.122545455
2,A,,3,2,7,ALASKA,337,60,SEATTLE,1,0.72,0.81,3,,,5,,,1,2,,1,,1,10,1,55-64,Female,2,2,0.35525
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.68,0.77,3,,,9,,,2,2,,2,,2,10,1,55-64,Female,2,2,0.355703704
55,D,,2,2,30,VIRGIN AMERICA,24,43,NEW YORK-JFK,2,0.46,0.57,3,,,2,,,1,1,,1,,1,12,1,55-64,Female,2,2,1.000529644
43,C,,1,1,15,DELTA,2520,17,DETROIT,3,0.29,0.38,3,,,9,,,1,1,,1,,1,11,1,55-64,Female,2,2,1.045596774
94,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.54,0.72,2,,,9,,,1,1,,1,,2,13,1,55-64,Female,2,2,0.251095694
94,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.52,0.66,2,,,2,,,2,1,,1,,2,13,1,55-64,Female,2,2,0.251095694
46,C,,2,1,15,DELTA,2305,39,MINNEAPOLIS,3,0.46,0.53,2,,,6,,,2,2,,2,,1,11,1,55-64,Female,2,2,1.045596774
57,D,,1,1,8,AMERICAN,1164,15,DALLAS-FT. WORTH,3,0.35,0.43,10,,,3,,,1,0,,1,,1,10,1,55-64,Female,2,1,1.122545455
55,D,,1,1,30,VIRGIN AMERICA,219,51,PORTLAND,1,0.29,0.39,6,,,1,,,0,0,,0,,1,10,1,55-64,Female,2,2,1.000529644
30,B,,3,2,25,SOUTHWEST,2285,58,SANTA ANA,1,0.76,0.81,2,,,6,,,2,2,,2,,1,10,1,55-64,Female,2,2,0.8875125
53,D,,2,1,30,VIRGIN AMERICA,866,16,DENVER,1,0.4,0.54,3,,,9,,,1,1,,1,,0,10,1,55-64,Female,2,2,1.000529644
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.33,0.42,1,,,4,,,1,2,,1,,2,10,1,55-64,Female,2,2,1.045596774
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.36,0.42,3,,,1,,,2,2,,2,,1,5,1,55-64,Female,2,4,1.045596774
4,A,,1,1,15,DELTA,2754,34,LOS ANGELES,1,0.31,0.42,2,,,5,,,1,2,,1,,2,14,1,55-64,Female,2,2,1.045596774
46,C,,1,2,15,DELTA,854,17,DETROIT,3,0.19,0.27,1,,,4,,,1,2,,1,,1,11,1,55-64,Female,2,2,1.045596774
48,C,,1,2,15,DELTA,5734,60,SEATTLE,1,0.27,0.33,3,,,5,,,2,2,,2,,1,11,1,55-64,Female,2,2,1.045596774
93,G,,3,3,1,AER LINGUS,146,19,DUBLIN,6,0.58,0.73,2,,,2,,,1,2,,2,,2,10,1,55-64,Female,2,2,0.975517672
8,A,,1,1,19,HAWAIIAN,11,26,HONOLULU,1,0.29,0.38,3,,,2,,,1,0,,1,,1,2,1,55-64,Female,2,2,0.975517672
91,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,N,0.72,2,,,1,,,1,1,,1,,0,3,5,55-64,Female,2,2,0.251095694
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,0.31,0.4,2,,,6,,,1,2,,2,,2,13,1,55-64,Female,2,2,0.251095694
97,G,,2,3,29,UNITED INTL,869,25,HONG KONG,8,0.4,0.55,3,,,2,,,1,0,,0,,0,99,1,55-64,Female,2,1,0.917421687
11,A,,1,1,20,JETBLUE,735,33,LONG BEACH,1,0.23,0.4,2,3,,2,,,1,1,,1,,1,10,1,55-64,Female,2,1,0.355703704
1,A,,1,3,31,WESTJET,1777,68,VANCOUVER,4,0.25,0.33,3,,,9,,,1,1,,1,,2,10,1,55-64,Female,2,2,0.975517672
61,E,,1,2,28,UNITED,616,13,CHICAGO-O'HARE,3,0.15,0.29,1,,,5,,,1,2,,2,,1,11,1,55-64,Female,2,2,1.757875
2,A,,1,2,28,UNITED,1743,16,DENVER,1,0.15,0.25,3,,,5,,,1,2,,1,,1,1,1,55-64,Female,2,3,1.757875
61,E,,1,2,28,UNITED,616,13,CHICAGO-O'HARE,3,0.22,0.29,2,,,3,,,0,0,,0,,4,11,1,55-64,Female,2,2,1.757875
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.26,0.4,2,,,3,,,0,1,,1,,2,10,1,55-64,Female,3,1,1.757875
80,F,,2,1,28,UNITED,300,26,HONOLULU,1,0.38,0.48,2,,,3,,,2,2,,1,,4,12,1,55-64,Female,3,2,1.757875
2,A,,3,2,26,SUN COUNTRY,396,39,MINNEAPOLIS,3,0.63,0.73,1,,,4,,,0,1,,1,,1,11,1,55-64,Female,3,2,0.975517672
8,A,,2,2,7,ALASKA,307,60,SEATTLE,1,0.56,0.63,2,,,4,,,1,1,,3,,3,13,1,55-64,Female,3,2,0.35525
95,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.64,0.72,1,,,1,,,1,1,,2,,2,10,1,55-64,Female,3,2,0.251095694
73,F,,1,2,28,UNITED,1946,7,BOSTON,2,0.19,0.25,3,,,2,,,1,2,,2,,1,3,1,55-64,Female,3,2,1.757875
101,G,,2,3,22,LUFTHANSA,455,21,FRANKFURT,6,0.53,0.63,2,,,6,,,1,2,,2,,2,5,1,55-64,Female,3,2,0.975517672
101,G,,2,3,22,LUFTHANSA,455,21,FRANKFURT,6,0.51,0.63,2,,,2,,,1,0,,0,,2,2,1,55-64,Female,3,2,0.975517672
7,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.33,0.53,2,,,9,,,1,1,,1,,2,10,1,55-64,Female,3,1,0.975517672
7,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.45,0.53,2,,,6,,,1,1,,1,,1,10,1,55-64,Female,3,2,0.975517672
42,C,,3,2,15,DELTA,2800,54,SALT LAKE CITY,1,0.71,0.75,3,,,3,,,2,2,,2,,2,10,1,55-64,Female,3,1,1.045596774
69,E,,3,2,28,UNITED,1681,4,BALTIMORE,2,0.81,0.89,2,,,7,,,1,1,,2,,2,12,1,55-64,Female,3,2,1.757875
71,F,,3,2,28,UNITED,6018,59,SANTA BARBARA,1,0.72,0.77,2,,,3,,,2,2,,1,,4,10,1,55-64,Female,3,2,1.757875
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.4,0.48,3,,,2,,,1,2,,1,,1,12,1,55-64,Female,3,2,0.355703704
77,F,,2,2,28,UNITED,5788,63,ST. LOUIS,3,0.61,0.69,3,,,3,,,0,1,,1,,4,10,1,55-64,Female,3,2,1.757875
11,A,,3,2,20,JETBLUE,188,30,LAS VEGAS,1,0.75,0.83,2,,,4,,,1,2,,2,,1,2,1,55-64,Female,3,2,0.355703704
10,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.81,0.87,1,,,9,,,1,2,,1,,1,10,1,55-64,Female,3,1,0.35525
83,F,,3,2,28,UNITED,329,22,FT. LAUDERDALE,2,0.82,0.96,2,,,3,,,2,2,,1,,4,12,1,55-64,Female,3,2,1.757875
83,F,,3,2,28,UNITED,329,22,FT. LAUDERDALE,2,0.81,0.96,3,,,3,,,2,2,,1,,4,12,1,55-64,Female,3,2,1.757875
70,F,,3,2,28,UNITED,5456,36,MEDFORD,1,0.73,0.83,3,,,3,,,2,2,,1,,4,10,1,55-64,Female,3,1,1.757875
45,C,,2,2,8,AMERICAN,477,49,PHOENIX,1,0.5,0.66,2,,,9,,,1,2,,1,,1,10,1,55-64,Female,3,1,1.122545455
2,A,,3,2,7,ALASKA,337,60,SEATTLE,1,0.71,0.81,3,,,2,,,2,1,,2,,1,10,1,55-64,Female,3,2,0.35525
55,D,,2,2,30,VIRGIN AMERICA,24,43,NEW YORK-JFK,2,0.49,0.57,6,3,,2,,,1,0,,1,,1,4,1,55-64,Female,3,2,1.000529644
21,B,,3,2,18,FRONTIER,1194,14,CINCINNATI,3,0.89,0.94,3,,,2,,,0,1,,0,,2,11,2,55-64,Female,3,1,0.975517672
10,A,,3,2,7,ALASKA,304,46,PALM SPRINGS,2,0.81,0.91,1,,,3,,,2,2,,2,,2,12,1,55-64,Female,3,2,0.35525
74,F,,2,1,28,UNITED,1146,27,HOUSTON-BUSH,3,0.41,0.49,3,,,3,,,2,2,,2,,4,10,1,55-64,Female,3,1,1.757875
74,F,,2,1,28,UNITED,1146,27,HOUSTON-BUSH,3,0.4,0.49,3,,,2,,,1,1,,2,,1,11,1,55-64,Female,3,2,1.757875
12,A,,3,2,7,ALASKA,337,60,SEATTLE,1,0.71,0.81,2,,,9,,,1,2,,2,,1,10,1,55-64,Female,3,1,0.35525
70,F,,1,1,28,UNITED,5932,39,MINNEAPOLIS,3,0.25,0.36,3,,,3,,,2,2,,1,,4,10,1,55-64,Female,3,2,1.757875
98,G,,3,3,29,UNITED INTL,926,21,FRANKFURT,6,0.58,0.79,2,,,7,,,1,1,,1,,1,4,1,55-64,Female,3,2,0.917421687
45,C,,2,1,8,AMERICAN,1854,49,PHOENIX,1,0.43,0.5,10,,,9,1,,1,1,,2,,1,10,1,55-64,Female,3,2,1.122545455
56,D,,2,2,8,AMERICAN,20,43,NEW YORK-JFK,2,0.52,0.63,2,,,2,,,2,2,,1,,1,5,1,55-64,Female,3,3,1.122545455
74,F,,2,3,29,UNITED INTL,538,68,VANCOUVER,4,0.51,0.67,2,,,3,,,2,1,,1,,2,11,1,55-64,Female,3,2,0.917421687
87,F,,1,1,28,UNITED,1111,31,LIHUE,1,0.3,0.38,2,,,3,,,2,0,,0,,2,10,1,55-64,Female,3,2,1.757875
88,F,,1,2,28,UNITED,734,13,CHICAGO-O'HARE,3,0.17,0.25,2,,,4,,,2,2,,2,,1,12,1,55-64,Female,3,2,1.757875
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,0.35,0.41,3,,,2,,,2,2,,2,,1,5,1,55-64,Female,3,2,1.757875
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,0.36,0.41,3,,,2,,,2,2,,2,,1,2,1,55-64,Female,3,2,1.757875
94,G,,2,3,24,SINGAPORE AIRLINES,15,61,SEOUL-INCHEON,8,0.46,0.59,3,,,2,,,1,1,,1,,3,91,1,55-64,Female,3,2,0.975517672
10,A,,2,2,7,ALASKA,315,60,SEATTLE,1,0.52,0.66,2,,,9,,,1,1,,1,,1,10,1,55-64,Female,3,2,0.35525
10,A,,2,2,7,ALASKA,315,60,SEATTLE,1,0.54,0.66,2,,,7,,,2,1,,1,,1,10,1,55-64,Female,3,2,0.35525
11,A,,1,1,20,JETBLUE,735,33,LONG BEACH,1,0.34,0.4,2,3,,1,,,1,1,,1,,2,5,1,55-64,Female,3,2,0.355703704
1,A,,1,3,31,WESTJET,1777,68,VANCOUVER,4,0.24,0.33,2,,,4,,,1,2,,2,,2,13,1,55-64,Female,3,2,0.975517672
9,A,,2,3,13,CHINA EASTERN,590,62,SHANGHAI,8,0.42,0.5,2,,,4,,,2,1,,1,,1,1,1,55-64,Female,3,2,0.975517672
77,F,,1,2,28,UNITED,5567,15,DALLAS-FT. WORTH,3,0.21,0.33,4,3,,9,,,1,1,,1,,1,11,1,55-64,Female,3,2,1.757875
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.33,0.4,3,,,5,,,1,2,,2,,1,2,1,55-64,Female,4,2,1.757875
54,D,,2,2,30,VIRGIN AMERICA,932,34,LOS ANGELES,1,0.63,0.69,3,,,1,,,2,2,,2,,1,1,1,55-64,Female,4,2,1.000529644
80,F,,2,1,28,UNITED,300,26,HONOLULU,1,0.4,0.48,2,,,7,,,1,1,,2,,2,9,1,55-64,Female,4,2,1.757875
80,F,,2,1,28,UNITED,300,26,HONOLULU,1,0.42,0.48,2,,,3,,,2,2,,1,,4,10,1,55-64,Female,4,2,1.757875
4,A,,1,1,28,UNITED,728,13,CHICAGO-O'HARE,3,0.37,0.44,2,,,2,,,1,2,,1,,1,2,1,55-64,Female,4,2,1.757875
10,A,,2,2,20,JETBLUE,916,43,NEW YORK-JFK,2,0.58,0.68,1,,,12,,,2,2,,1,,1,12,1,55-64,Female,4,2,0.355703704
10,A,,2,2,20,JETBLUE,916,43,NEW YORK-JFK,2,0.56,0.68,2,,,2,,,1,1,,1,,1,12,2,55-64,Female,4,2,0.355703704
28,B,,2,1,25,SOUTHWEST,1051,30,LAS VEGAS,1,0.4,0.47,2,,,14,,,2,2,,2,,1,11,1,55-64,Female,4,2,0.8875125
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.5,0.61,1,,,2,,,0,0,,0,,1,7,1,55-64,Female,4,2,0.917421687
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.52,0.61,2,,,2,,,1,2,,2,,1,3,1,55-64,Female,4,1,0.917421687
96,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.54,0.67,3,,,3,,,2,1,,1,,4,13,1,55-64,Female,4,2,0.251095694
30,B,,1,1,25,SOUTHWEST,3095,49,PHOENIX,1,0.38,0.42,3,,,2,,,1,1,,1,,1,11,1,55-64,Female,4,2,0.8875125
73,F,,1,2,28,UNITED,1946,7,BOSTON,2,0.18,0.25,1,,,12,,,1,2,,1,,2,4,1,55-64,Female,4,2,1.757875
73,F,,1,2,28,UNITED,1946,7,BOSTON,2,0.19,0.25,1,,,2,,,1,1,,2,,1,3,1,55-64,Female,4,1,1.757875
101,G,,2,3,22,LUFTHANSA,455,21,FRANKFURT,6,0.5,0.63,2,3,,1,,,1,1,,1,,2,10,1,55-64,Female,4,2,0.975517672
52,D,,1,2,30,VIRGIN AMERICA,174,44,NEWARK,2,0.25,0.33,2,,,2,,,1,1,,0,,2,5,1,55-64,Female,4,2,1.000529644
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.31,0.39,3,,,5,,,2,2,,1,,1,1,1,55-64,Female,4,2,0.8875125
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.32,0.39,2,,,1,,,2,1,,2,,2,2,1,55-64,Female,4,2,0.8875125
28,B,,1,1,25,SOUTHWEST,41,63,ST. LOUIS,3,0.27,0.33,1,,,5,,,2,2,,1,,1,11,1,55-64,Female,4,1,0.8875125
10,A,,3,2,7,ALASKA,331,60,SEATTLE,1,0.67,0.75,1,,,8,,,2,2,,1,,1,10,1,55-64,Female,4,2,0.35525
11,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.89,0.96,2,,,2,,,1,0,,0,,1,3,1,55-64,Female,4,1,0.355703704
