GATE,BAREA,TERMINAL,STRATA,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,GETTO1,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
22,,1,2,6,,,,PALM SPRINGS,1,13:35,15:05,1,3,2,2,2,1,2,,10,,3,1,0,,
22,,1,2,6,,,,PALM SPRINGS,1,13:35,15:05,1,3,0,0,2,1,2,,10,,3,2,2,,
22,,1,2,6,,,,SEATTLE,1,15:30,16:50,2,2,1,0,2,0,2,,10,,3,1,2,,
22,,1,2,6,,,,PALM SPRINGS,1,13:30,15:05,3,9,2,2,2,1,2,,3,,7,1,4,,
22,,1,2,6,,,,PALM SPRINGS,1,13:30,15:05,2,9,0,0,1,3,2,,3,,6,2,4,,
22,,1,2,6,,,,PALM SPRINGS,1,13:00,15:05,1,1,1,1,1,2,2,,99,,0,0,0,,
22,,1,2,6,,,,PALM SPRINGS,1,14:00,15:05,3,2,1,0,2,0,2,,10,,7,2,0,,
22,,1,2,6,,,,PALM SPRINGS,1,14:00,15:05,2,8,2,2,2,3,2,,6,,6,2,1,,
22,,1,2,6,,,,PALM SPRINGS,1,13:30,15:05,1,3,2,2,2,1,2,,10,,4,1,0,,
22,,1,2,6,,,,PALM SPRINGS,1,14:15,15:05,2,6,1,2,2,2,2,,10,,7,1,4,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,2,2,1,2,2,1,2,,10,,3,1,2,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,2,4,2,2,2,2,2,,10,,2,2,1,,
22,,1,2,6,,,,SEATTLE,1,13:30,16:50,2,5,1,1,2,1,2,,10,,5,2,0,,
22,,1,2,6,,,,SEATTLE,1,14:30,16:50,2,7,2,1,2,2,2,,10,,5,2,3,,
22,,1,2,6,,,,SEATTLE,1,14:45,16:50,2,4,1,1,2,1,2,,10,,4,2,4,,
22,,1,2,6,,,,SEATTLE,1,13:45,16:50,2,6,1,2,1,1,2,,13,,6,1,0,,
22,,1,2,6,,,,SEATTLE,1,13:55,16:50,1,6,1,2,1,1,2,,13,,6,1,0,,
22,,1,2,6,,,,SEATTLE,1,14:30,16:50,2,9,0,1,1,0,2,,10,,4,1,4,,
22,,1,2,6,,,,SEATTLE,1,13:00,16:50,1,3,1,1,2,1,2,,16,,3,1,1,,
22,,1,2,6,,,,SEATTLE,1,14:35,16:50,5,6,1,2,1,1,2,,13,,5,2,4,,
22,,1,2,6,,,,SEATTLE,1,14:30,16:50,1,5,1,1,1,1,2,,10,,4,2,1,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,3,4,2,2,2,1,2,,10,,4,2,4,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,2,4,2,2,2,1,2,,10,,6,2,3,,
22,,1,2,6,,,,SEATTLE,1,15:15,16:50,2,5,0,1,2,0,2,,10,,4,2,3,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,2,2,1,2,2,2,2,,10,,5,2,2,,
22,,1,2,6,,,,SEATTLE,1,15:40,16:50,3,2,1,0,1,0,2,,10,,5,2,3,,
22,,1,2,6,,,,SEATTLE,1,13:00,16:50,1,9,2,2,2,1,2,,11,,5,0,4,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,2,4,2,1,2,2,2,,10,,2,2,1,,
22,,1,2,6,,,,SEATTLE,1,15:45,16:50,2,6,2,1,1,2,2,,10,,5,2,2,,
22,,1,2,6,,,,SEATTLE,1,15:30,16:50,2,4,2,2,2,2,2,,10,,3,1,2,,
22,,1,2,6,,,,SEATTLE,1,15:20,16:50,2,9,2,1,2,2,2,,10,,3,2,2,,
22,,1,2,6,,,,SEATTLE,1,15:40,16:50,3,2,1,1,2,2,2,,10,,2,1,1,,
22,,1,2,6,,,,SEATTLE,1,16:00,16:50,3,2,2,2,1,2,2,,10,,6,2,4,,
22,,1,2,6,,,,SEATTLE,1,15:50,16:50,3,2,2,2,2,2,2,,10,,4,2,0,,
22,,1,2,6,,,,SEATTLE,1,15:20,16:50,2,2,2,2,1,2,2,,10,,3,2,3,,
22,,1,2,6,,,,SEATTLE,1,15:00,16:50,2,2,2,2,2,2,2,,10,,5,1,3,,
48,,1,3,12,,,,SALT LAKE CI,1,12:00,18:23,2,3,1,1,1,1,2,,10,,7,1,2,,
48,,1,3,12,,,,SALT LAKE CI,1,17:00,18:23,1,2,1,1,2,2,2,,10,,3,2,0,,
54,,2,2,30,,,,LAS VEGAS,1,9:30,11:55,3,9,1,2,2,2,2,,99,,0,0,0,,
48,,1,3,12,,,,SALT LAKE CI,1,12:00,18:23,1,9,1,1,2,1,2,,12,,6,1,3,,
48,,1,3,12,,,,SALT LAKE CI,1,16:00,18:23,2,9,2,2,1,2,2,,10,,3,2,2,,
48,,1,3,12,,,,SALT LAKE CI,1,17:00,18:23,2,9,1,2,2,2,2,,10,,3,1,2,,
48,,1,3,12,,,,SALT LAKE CI,1,17:30,18:23,3,2,1,1,2,1,2,,10,,3,2,1,,
48,,1,3,12,,,,SALT LAKE CI,1,16:00,18:23,3,2,2,2,2,2,2,,10,,5,1,2,,
48,,1,3,12,,,,SALT LAKE CI,1,17:00,18:23,1,9,1,2,2,1,2,,10,,3,1,3,,
48,,1,3,12,,,,SALT LAKE CI,1,17:00,18:23,2,8,1,2,2,2,2,,10,,6,1,0,,
48,,1,3,12,,,,SALT LAKE CI,1,8:30,18:23,2,2,2,1,2,1,2,,10,,3,2,2,,
48,,1,3,12,,,,SALT LAKE CI,1,8:30,18:23,2,2,2,2,2,1,2,,10,,3,1,2,,
48,,1,3,12,,,,SALT LAKE CI,1,14:00,18:23,2,4,1,1,2,1,2,,10,,3,1,0,,
48,,1,3,12,,,,SALT LAKE CI,1,17:00,18:23,2,2,1,1,2,2,2,,10,,7,1,3,,
48,,1,3,12,,,,SALT LAKE CI,1,17:30,18:23,1,1,2,1,2,1,2,,10,,5,1,4,,
48,,1,3,12,,,,SALT LAKE CI,1,17:15,18:23,1,2,2,2,1,1,2,,12,,2,1,1,,
48,,1,3,12,,,,SALT LAKE CI,1,17:30,18:23,2,2,2,2,2,1,2,,10,,3,2,1,,
48,,1,3,12,,,,SALT LAKE CI,1,17:30,18:23,2,2,2,2,2,1,2,,10,,3,1,1,,
48,,1,3,12,,,,SALT LAKE CI,1,17:00,18:23,3,1,1,2,1,1,2,,1,,2,2,0,,
48,,1,3,12,,,,SALT LAKE CI,1,15:00,18:23,1,4,2,2,2,2,2,,11,,6,1,4,,
48,,1,3,12,,,,SALT LAKE CI,1,17:15,18:23,1,2,1,1,2,1,0,,10,,4,2,3,,
48,,1,3,12,,,,SALT LAKE CI,1,15:30,18:23,2,9,1,2,1,1,2,,10,,5,2,2,,
48,,1,3,12,,,,SALT LAKE CI,1,16:00,18:23,2,9,1,1,1,1,1,,99,,0,0,0,,
44,,1,3,12,,,,LOS ANGELES,1,16:30,20:30,3,2,1,2,2,1,2,,2,,7,0,2,,
44,,1,3,12,,,,LOS ANGELES,1,19:00,20:30,1,4,2,2,2,2,2,,1,,3,0,2,,
44,,1,3,12,,,,LOS ANGELES,1,16:30,20:30,1,2,1,2,2,1,2,,11,,4,2,0,,
44,,1,3,12,,,,LOS ANGELES,1,16:30,20:30,1,2,1,1,2,2,2,,3,,6,0,4,,
42,,1,3,12,,,,NEW YORK-JFK,2,19:30,22:30,2,9,1,1,1,2,2,,12,,3,1,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,19:45,22:30,1,8,1,2,2,2,2,,16,,4,2,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:00,22:30,2,4,1,2,1,2,2,,19,,3,0,3,,
42,,1,3,12,,,,NEW YORK-JFK,2,19:15,22:30,3,2,2,1,2,2,2,,12,,3,1,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:30,22:30,2,5,1,1,1,2,2,,12,,2,2,2,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:00,22:30,2,2,2,2,2,2,0,,6,,5,2,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:00,22:30,2,1,2,2,1,2,2,,3,,5,2,2,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:30,22:30,1,2,2,2,2,2,2,,12,,3,1,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:35,22:30,1,4,2,2,2,2,2,,12,,3,1,4,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:35,22:30,1,1,2,1,0,2,0,,4,,4,1,4,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:00,22:30,2,6,1,2,1,2,1,,16,,2,2,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:45,22:30,3,2,2,2,2,2,2,,12,,3,2,4,,
42,,1,3,12,,,,NEW YORK-JFK,2,19:00,22:30,1,4,2,1,1,1,2,,12,,4,1,3,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:15,22:30,2,2,1,1,2,1,2,,2,,7,2,2,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:15,22:30,2,9,2,2,1,2,2,,12,,3,2,4,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:30,22:30,1,4,2,2,2,2,2,,12,,3,0,2,,
42,,1,3,12,,,,NEW YORK-JFK,2,21:00,22:30,1,9,1,2,2,2,2,,12,,3,1,4,,
42,,1,3,12,,,,NEW YORK-JFK,2,14:00,22:30,2,3,0,0,2,1,2,,12,,2,1,2,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:40,22:30,2,4,1,1,2,2,2,,99,,0,0,0,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:15,22:30,3,9,2,2,2,2,2,,12,,7,2,3,,
42,,1,3,12,,,,NEW YORK-JFK,2,20:00,22:30,2,4,1,1,2,2,2,,12,,4,2,3,,
42,,1,3,12,,,,NEW YORK-JFK,2,19:00,22:30,2,1,1,1,1,0,2,,10,,7,2,0,,
52,,2,3,30,,,,SAN DIEGO,1,19:00,20:50,3,2,2,1,2,2,2,,10,,2,1,1,,
52,,2,3,30,,,,SAN DIEGO,1,18:30,20:50,3,2,2,1,2,2,2,,10,,5,2,2,,
52,,2,3,30,,,,SAN DIEGO,1,18:30,20:50,2,1,2,1,2,2,2,,10,,5,1,2,,
52,,2,3,30,,,,SAN DIEGO,1,18:30,20:50,3,1,1,1,2,2,2,,5,,3,2,1,,
52,,2,3,30,,,,SAN DIEGO,1,19:00,20:50,2,1,2,2,2,2,2,,7,,2,2,1,,
52,,2,3,30,,,,SAN DIEGO,1,19:30,20:50,3,2,2,2,2,2,2,,2,,3,2,4,,
52,,2,3,30,,,,SAN DIEGO,1,19:00,20:50,3,1,2,2,1,2,1,,2,,3,1,4,,
52,,2,3,30,,,,SAN DIEGO,1,19:00,20:50,2,2,2,2,2,1,2,,10,,3,2,4,,
52,,2,3,30,,,,SAN DIEGO,1,19:00,20:50,1,2,2,1,2,1,1,,10,,2,1,1,,
52,,2,3,30,,,,SAN DIEGO,1,18:50,20:50,1,5,2,1,0,1,0,,1,,3,2,2,,
52,,2,3,30,,,,SAN DIEGO,1,19:20,20:50,1,5,2,2,1,1,2,,10,,3,2,4,,
52,,2,3,30,,,,SAN DIEGO,1,10:50,20:50,1,5,2,2,2,2,1,,10,,3,2,3,,
52,,2,3,30,,,,SAN DIEGO,1,19:45,20:50,1,9,1,2,2,2,2,,10,,4,1,2,,
52,,2,3,30,,,,SAN DIEGO,1,19:30,20:50,2,2,2,2,2,1,1,,1,,3,1,3,,
52,,2,3,30,,,,SAN DIEGO,1,19:30,20:50,2,9,1,2,2,2,2,,10,,5,2,3,,
52,,2,3,30,,,,SAN DIEGO,1,19:40,20:50,3,2,2,1,0,1,0,,3,,2,1,1,,
52,,2,3,30,,,,SAN DIEGO,1,15:30,20:50,2,11,2,2,2,1,1,,2,,2,1,1,,
52,,2,3,30,,,,SAN DIEGO,1,18:00,20:50,1,8,1,1,2,2,1,,10,,5,2,3,,
52,,2,3,30,,,,SAN DIEGO,1,19:00,20:50,2,7,1,0,1,0,2,,10,,4,1,2,,
52,,2,3,30,,,,SAN DIEGO,1,19:45,20:50,3,2,2,2,2,2,2,,99,,0,0,0,,
52,,2,3,30,,,,SAN DIEGO,1,19:30,20:50,3,8,2,2,1,2,2,,99,,3,2,3,,
52,,2,3,30,,,,SAN DIEGO,1,19:39,20:50,3,2,2,2,1,2,1,,1,,4,2,0,,
52,,2,3,30,,,,SAN DIEGO,1,19:39,20:50,2,7,2,2,1,2,2,,10,,3,2,1,,
52,,2,3,30,,,,SAN DIEGO,1,19:39,20:50,4,2,1,2,2,1,2,,2,,5,2,1,,
56,,2,3,8,,,,NEW YORK-JFK,2,22:00,23:00,1,4,2,2,2,2,2,,12,,3,1,0,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,2,2,2,2,2,1,2,,6,,4,2,3,,
56,,2,3,8,,,,NEW YORK-JFK,2,20:30,23:00,2,3,1,2,2,2,2,,16,,3,2,3,,
56,,2,3,8,,,,NEW YORK-JFK,2,16:30,23:00,1,7,2,1,2,1,2,,12,,6,1,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:30,23:00,2,2,1,2,2,2,2,,2,,6,1,3,,
56,,2,3,8,,,,NEW YORK-JFK,2,N,23:00,1,4,2,2,2,2,2,,12,,3,2,2,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,2,6,1,0,2,1,2,,1,,6,2,1,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:10,23:00,2,4,2,1,2,2,2,,12,,5,2,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:10,23:00,1,4,2,2,2,2,2,,12,,5,1,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,1,4,1,1,2,1,2,,12,,3,2,3,,
56,,2,3,8,,,,NEW YORK-JFK,2,N,23:00,2,2,1,1,1,1,2,,1,,6,1,0,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,2,2,1,1,1,1,2,,1,,6,2,2,,
56,,2,3,8,,,,NEW YORK-JFK,2,20:55,23:00,2,3,2,1,2,2,2,,10,,1,2,0,,
56,,2,3,8,,,,NEW YORK-JFK,2,20:55,23:00,2,3,0,1,2,1,2,,10,,5,2,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,2,7,1,1,2,0,2,,19,,3,2,2,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,3,2,2,1,1,2,2,,12,,6,2,2,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:30,23:00,1,2,0,2,2,0,2,,12,,4,1,3,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:05,23:00,2,2,0,1,2,0,2,,2,,3,2,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,20:00,23:00,1,9,0,0,2,1,2,,12,,5,1,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:30,23:00,3,1,1,2,2,1,2,,1,,3,1,3,,
56,,2,3,8,,,,NEW YORK-JFK,2,21:00,23:00,4,2,1,1,2,1,2,,2,,3,1,1,,
56,,2,3,8,,,,NEW YORK-JFK,2,20:00,23:00,5,4,1,1,1,1,2,,13,,4,2,4,,
56,,2,3,8,,,,NEW YORK-JFK,2,20:30,23:00,1,2,1,0,1,1,2,,3,,3,2,2,,
56,,2,3,8,,,,NEW YORK-JFK,2,12:30,23:00,1,7,2,2,2,1,2,,12,,5,1,2,,
56,,2,3,8,,,,NEW YORK-JFK,2,N,23:00,1,3,1,0,2,0,2,,16,,6,2,1,,
69,,3,1,28,,,,SANTA ANA,1,5:05,6:41,1,1,2,2,2,2,2,,10,,3,1,1,,
69,,3,1,28,,,,SANTA ANA,1,4:45,6:41,2,3,2,2,2,2,2,,10,,7,2,2,,
69,,3,1,28,,,,SANTA ANA,1,4:59,6:41,5,3,0,0,0,1,1,,10,,4,1,3,,
69,,3,1,28,,,,SANTA ANA,1,5:00,6:41,2,3,2,2,2,2,2,,10,,3,1,2,,
69,,3,1,28,,,,SANTA ANA,1,5:00,6:41,2,3,2,1,2,2,2,,99,,0,0,0,,
69,,3,1,28,,,,SANTA ANA,1,4:15,6:41,2,3,2,1,2,1,2,,13,,5,2,3,,
69,,3,1,28,,,,SANTA ANA,1,5:30,6:41,1,2,1,1,0,0,2,,2,,6,1,4,,
69,,3,1,28,,,,SANTA ANA,1,5:00,6:41,3,4,1,2,2,1,2,,14,,3,2,1,,
69,,3,1,28,,,,SANTA ANA,1,5:51,6:41,1,1,2,2,2,1,2,,4,,5,1,4,,
69,,3,1,28,,,,SANTA ANA,1,5:30,6:41,6,2,2,2,2,2,2,,10,,3,1,2,,
69,,3,1,28,,,,SANTA ANA,1,5:00,6:41,2,3,2,1,2,1,2,,10,,4,2,2,,
69,,3,1,28,,,,SANTA ANA,1,4:10,6:41,2,3,2,2,1,1,1,,13,,2,1,1,,
88,,3,1,11,,,,HOUSTON,3,6:20,7:50,1,8,1,0,2,0,2,,99,,3,2,2,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,3,2,1,2,2,2,2,,2,,3,2,1,,
88,,3,1,11,,,,HOUSTON,3,6:15,7:50,1,1,2,2,2,1,2,,99,,0,0,0,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,1,3,1,2,2,1,0,,14,,4,1,3,,
88,,3,1,11,,,,HOUSTON,3,6:20,7:50,2,1,1,0,1,1,2,,4,,5,2,4,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,4,6,1,2,2,1,2,,3,,3,2,1,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,1,4,2,2,2,1,2,,11,,4,1,4,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,2,2,1,0,2,0,2,,1,,7,1,1,,
88,,3,1,11,,,,HOUSTON,3,5:20,7:50,1,4,1,1,1,1,2,,13,,3,2,2,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,1,4,1,0,2,1,2,,13,,4,1,4,,
88,,3,1,11,,,,HOUSTON,3,5:50,7:50,1,2,1,2,2,2,2,,14,,3,1,0,,
88,,3,1,11,,,,HOUSTON,3,5:00,7:50,2,1,2,2,2,2,2,,11,,6,1,0,,
88,,3,1,11,,,,HOUSTON,3,6:30,7:50,2,9,1,2,2,2,2,,99,,2,1,4,,
88,,3,1,11,,,,HOUSTON,3,6:00,7:50,3,2,1,2,2,1,2,,8,,2,1,1,,
72,,3,1,28,,,,PHILADELPHIA,2,7:10,9:05,1,3,2,2,2,2,2,,12,,2,1,2,,
72,,3,1,28,,,,PHILADELPHIA,2,6:50,9:05,2,3,0,0,2,1,2,,12,,2,2,1,,
72,,3,1,28,,,,PHILADELPHIA,2,6:55,9:05,2,3,0,0,2,1,2,,12,,3,1,2,,
72,,3,1,28,,,,PHILADELPHIA,2,8:25,9:05,2,3,2,1,2,1,2,,12,,3,1,2,,
72,,3,1,28,,,,PHILADELPHIA,2,7:30,9:05,2,3,2,2,2,1,2,,10,,3,1,1,,
72,,3,1,28,,,,PHILADELPHIA,2,6:45,9:05,2,6,1,2,2,1,2,,4,,3,1,1,,
72,,3,1,28,,,,PHILADELPHIA,2,7:10,9:05,2,3,0,1,1,0,2,,10,,6,2,0,,
72,,3,1,28,,,,PHILADELPHIA,2,8:30,9:05,3,3,1,2,2,2,2,,12,,7,2,1,,
72,,3,1,28,,,,PHILADELPHIA,2,6:20,9:05,1,1,2,1,2,1,2,,4,,5,1,0,,
72,,3,1,28,,,,PHILADELPHIA,2,6:00,9:05,1,9,1,1,1,1,2,,12,,3,1,3,,
72,,3,1,28,,,,PHILADELPHIA,2,7:30,9:05,6,2,2,1,2,2,2,,1,,4,2,3,,
72,,3,1,28,,,,PHILADELPHIA,2,7:00,9:05,3,2,1,1,2,2,2,,4,,3,2,4,,
76,,3,1,28,,,,RENO,3,8:00,10:07,2,3,0,1,1,0,2,,13,,4,1,4,,
76,,3,1,28,,,,RENO,3,7:30,10:07,2,3,1,2,2,1,0,,10,,6,2,0,,
76,,3,1,28,,,,RENO,3,9:11,10:07,1,3,2,2,2,2,2,,12,,4,1,4,,
76,,3,1,28,,,,RENO,3,8:15,10:07,1,3,2,2,2,1,2,,10,,3,1,3,,
76,,3,1,28,,,,RENO,3,8:00,10:07,1,3,2,1,2,1,2,,10,,5,1,2,,
76,,3,1,28,,,,RENO,3,7:45,10:07,2,2,1,1,2,1,2,,2,,6,2,2,,
78,,3,2,28,,,,SACRAMENTO,1,9:40,11:07,2,3,2,2,2,2,2,,10,,3,1,1,,
78,,3,2,28,,,,SACRAMENTO,1,9:30,11:07,2,3,2,2,2,2,2,,10,,6,2,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:45,6:30,1,6,2,2,2,1,2,,12,,5,2,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:30,6:30,2,4,2,2,2,1,2,,1,,4,1,2,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:30,6:30,1,8,2,1,2,2,2,,12,,6,2,4,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:40,6:30,3,2,2,2,2,2,2,,10,,6,2,1,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:30,6:30,1,4,1,2,2,1,2,,99,,0,2,5,,
58,,2,1,8,,,,CHICAGO-O'HA,3,5:00,6:30,1,6,2,2,2,1,1,,11,,4,1,4,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:10,6:30,3,2,1,2,2,2,2,,10,,2,1,4,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:30,6:30,1,9,1,0,2,0,2,,11,,5,0,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:00,6:30,1,4,1,2,2,1,2,,13,,3,1,2,,
58,,2,1,8,,,,CHICAGO-O'HA,3,23:00,6:30,5,7,1,0,2,0,2,,16,,3,1,0,,
58,,2,1,8,,,,CHICAGO-O'HA,3,5:30,6:30,1,9,1,2,2,2,2,,11,,5,1,4,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:45,6:30,1,1,2,1,0,1,0,,5,,5,1,2,,
58,,2,1,8,,,,CHICAGO-O'HA,3,5:15,6:30,1,1,0,1,2,1,2,,4,,4,0,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:00,6:30,2,6,1,2,2,2,2,,15,,2,2,0,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:45,6:30,1,4,1,0,2,0,2,,12,,7,1,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,5:00,6:30,2,2,2,2,2,2,2,,90,,3,0,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:30,6:30,2,2,1,2,2,2,2,,3,,5,2,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,4:20,6:30,2,6,1,0,2,1,2,,3,,6,2,3,,
58,,2,1,8,,,,CHICAGO-O'HA,3,23:10,6:30,2,2,1,2,2,2,2,,10,,5,2,3,,
53,,2,1,30,,,,BOSTON,2,5:40,7:35,1,2,1,2,2,2,2,,4,,2,1,1,,
53,,2,1,30,,,,BOSTON,2,5:45,7:35,2,6,2,2,1,1,2,,4,,4,1,4,,
53,,2,1,30,,,,BOSTON,2,5:45,7:35,2,2,2,1,2,1,2,,1,,6,2,2,,
53,,2,1,30,,,,BOSTON,2,5:50,7:35,2,2,2,2,2,1,2,,2,,5,2,0,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,2,1,1,1,2,1,2,,4,,6,2,0,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,2,7,1,1,2,1,2,,7,,7,1,4,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,1,9,1,2,2,1,2,,12,,5,2,4,,
53,,2,1,30,,,,BOSTON,2,5:30,7:35,1,2,1,2,1,2,2,,12,,3,1,4,,
53,,2,1,30,,,,BOSTON,2,5:30,7:35,1,6,2,2,2,1,0,,12,,4,2,4,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,2,1,1,2,2,2,2,,5,,6,1,2,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,3,2,0,1,1,0,1,,3,,6,2,2,,
53,,2,1,30,,,,BOSTON,2,5:50,7:35,2,1,1,1,2,0,2,,10,,4,1,2,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,2,1,1,2,2,2,2,,5,,5,2,2,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,2,2,2,2,2,2,2,,4,,4,1,3,,
53,,2,1,30,,,,BOSTON,2,6:05,7:35,2,2,2,2,2,2,2,,4,,3,1,2,,
53,,2,1,30,,,,BOSTON,2,6:00,7:35,1,4,2,1,2,1,2,,12,,6,2,4,,
51,,2,1,30,,,,SEATTLE,1,6:45,8:45,3,5,2,2,2,2,2,,1,,2,1,1,,
51,,2,1,30,,,,SEATTLE,1,6:55,8:45,3,2,1,2,1,2,2,,3,,5,2,2,,
51,,2,1,30,,,,SEATTLE,1,6:45,8:45,3,6,2,2,2,1,2,,10,,3,1,1,,
51,,2,1,30,,,,SEATTLE,1,7:00,8:45,5,6,1,2,2,1,2,,10,,6,1,4,,
51,,2,1,30,,,,SEATTLE,1,7:50,8:45,1,1,1,2,2,1,2,,2,,7,1,4,,
51,,2,1,30,,,,SEATTLE,1,7:45,8:45,3,6,2,2,2,2,2,,10,,7,1,2,,
51,,2,1,30,,,,SEATTLE,1,6:00,8:45,2,5,1,1,1,1,2,,3,,4,1,2,,
51,,2,1,30,,,,SEATTLE,1,6:00,8:45,2,5,1,0,2,1,2,,3,,3,2,2,,
51,,2,1,30,,,,SEATTLE,1,8:00,8:45,3,2,2,2,2,2,2,,1,,6,2,2,,
51,,2,1,30,,,,SEATTLE,1,7:30,8:45,1,6,2,2,2,1,2,,1,,4,2,3,,
51,,2,1,30,,,,SEATTLE,1,7:30,8:45,3,2,1,1,2,1,2,,10,,5,2,2,,
51,,2,1,30,,,,SEATTLE,1,6:45,8:45,6,1,1,1,1,1,2,,99,,0,0,0,,
51,,2,1,30,,,,SEATTLE,1,7:15,8:45,2,4,1,2,1,2,2,,2,,5,2,4,,
51,,2,1,30,,,,SEATTLE,1,8:00,8:45,1,1,2,2,2,2,2,,1,,4,1,4,,
51,,2,1,30,,,,SEATTLE,1,7:15,8:45,3,1,2,2,2,1,2,,2,,6,1,3,,
51,,2,1,30,,,,SEATTLE,1,7:10,8:45,5,1,2,2,2,2,2,,8,,3,2,2,,
51,,2,1,30,,,,SEATTLE,1,6:45,8:45,6,1,2,2,2,1,2,,5,,7,2,3,,
51,,2,1,30,,,,SEATTLE,1,6:45,8:45,2,8,1,2,2,1,2,,16,,6,2,5,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:30,9:45,4,2,1,2,2,1,2,,2,,2,2,1,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:20,9:45,3,2,2,2,2,2,2,,3,,6,2,2,,
58,,2,1,8,,,,DALLAS-FT. W,3,6:00,9:45,1,4,1,2,2,1,2,,14,,3,2,0,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:15,9:45,1,7,1,2,1,1,2,,12,,6,1,4,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:45,9:45,5,4,2,2,2,1,2,,11,,0,1,0,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:45,9:45,2,1,2,2,2,2,2,,2,,7,1,2,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:30,9:45,2,6,1,1,2,1,2,,90,,6,2,2,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:45,9:45,1,3,2,2,2,1,2,,10,,3,1,0,,
58,,2,1,8,,,,DALLAS-FT. W,3,7:00,9:45,2,2,2,1,2,2,2,,7,,5,2,4,,
