GATE,BAREA,TERMINAL,STRATA,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,GETTO1,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
45,C,,1,15,,854,26,,3,5:40,7:00,6,2,1,2,2,2,2,,3,,3,2,1,,
45,C,,1,15,,854,26,,3,5:30,7:00,3,1,1,1,2,2,2,,3,,6,2,4,,
45,C,,1,15,,854,26,,3,6:00,7:00,1,2,1,2,2,2,2,,11,,5,1,4,,
45,C,,1,15,,854,26,,3,5:00,7:00,1,6,1,2,2,2,2,,11,,6,1,3,,
45,C,,1,15,,854,26,,3,5:30,7:00,2,2,2,2,2,1,2,,5,,6,2,2,,
45,C,,1,15,,854,26,,3,5:15,7:00,3,6,2,2,2,2,2,,1,,3,1,0,,
45,C,,1,15,,854,26,,3,4:45,7:00,1,4,1,2,2,1,2,,11,,6,2,4,,
51,D,,2,35,,84,99,,2,9:30,11:00,1,4,2,1,2,0,2,,12,,5,2,2,,
51,D,,2,35,,84,99,,2,8:50,11:00,2,2,1,2,2,1,2,,12,,7,2,4,,
51,D,,2,35,,84,99,,2,8:35,11:00,2,4,1,2,1,1,2,,12,,4,1,2,,
51,D,,2,35,,84,99,,2,8:30,11:00,2,2,1,1,2,2,2,,3,,5,2,2,,
51,D,,2,35,,84,99,,2,9:45,11:00,1,1,0,0,2,0,2,,2,,5,1,4,,
51,D,,2,35,,84,99,,2,8:00,11:00,2,3,2,2,2,1,2,,10,,3,1,2,,
51,D,,2,35,,84,99,,2,9:30,11:00,3,5,1,1,1,2,2,,9,,6,2,4,,
51,D,,2,35,,84,99,,2,10:00,11:00,2,2,0,1,1,0,2,,12,,4,2,2,,
51,D,,2,35,,84,99,,2,8:50,11:00,2,4,1,1,1,1,2,,12,,4,2,4,,
51,D,,2,35,,84,99,,2,9:00,11:00,1,2,1,1,2,2,2,,1,,4,0,4,,
51,D,,2,35,,84,99,,2,9:30,11:00,1,12,1,1,2,1,2,,4,,4,2,2,,
51,D,,2,35,,84,99,,2,9:00,11:00,1,9,1,2,2,1,2,,12,,3,1,3,,
51,D,,2,35,,84,99,,2,8:00,11:00,2,3,2,2,2,1,2,,12,,5,1,3,,
51,D,,2,35,,84,99,,2,9:00,11:00,1,5,1,1,2,1,2,,3,,5,2,4,,
51,D,,2,35,,84,99,,2,10:00,11:00,8,9,2,2,2,2,2,,12,,6,2,0,,
51,D,,2,35,,84,99,,2,9:45,11:00,1,4,1,0,2,0,2,,4,,4,1,4,,
51,D,,2,35,,84,99,,2,8:45,11:00,2,7,1,1,1,0,2,,10,,5,2,3,,
51,D,,2,35,,84,99,,2,9:00,11:00,1,2,1,2,2,1,2,,6,,3,2,3,,
51,D,,2,35,,84,99,,2,9:00,11:00,3,5,1,1,2,2,2,,12,,3,1,0,,
51,D,,2,35,,84,99,,2,9:30,11:00,3,2,1,1,2,2,2,,5,,1,2,3,,
51,D,,2,35,,84,99,,2,9:30,11:00,1,4,1,1,2,1,2,,2,,4,2,2,,
51,D,,2,35,,84,99,,2,9:00,11:00,1,6,1,1,2,1,2,,12,,3,2,2,,
51,D,,2,35,,84,99,,2,8:00,11:00,1,4,1,1,2,1,2,,12,,6,2,3,,
51,D,,1,35,,924,50,,1,10:00,10:45,2,13,1,2,2,2,2,,6,,7,2,3,,
51,D,,1,35,,924,50,,1,9:20,10:45,3,2,2,2,2,1,2,,10,,3,2,2,,
51,D,,1,35,,924,50,,1,9:45,10:45,3,9,2,2,2,1,2,,10,,3,1,4,,
51,D,,1,35,,924,50,,1,9:30,10:45,1,2,2,2,2,1,2,,10,,4,2,4,,
51,D,,1,35,,924,50,,1,9:00,10:45,1,8,1,1,2,2,2,,10,,4,1,3,,
51,D,,1,35,,924,50,,1,9:35,10:45,2,2,2,2,2,2,2,,10,,3,2,2,,
51,D,,1,35,,924,50,,1,9:10,10:45,1,2,2,2,2,2,2,,10,,4,1,1,,
51,D,,1,35,,924,50,,1,9:15,10:45,1,4,2,1,2,1,2,,1,,4,2,4,,
51,D,,1,35,,924,50,,1,9:16,10:45,3,2,0,1,2,0,2,,2,,6,2,4,,
51,D,,1,35,,924,50,,1,9:30,10:45,5,5,2,2,2,2,2,,10,,2,2,1,,
51,D,,1,35,,924,50,,1,9:30,10:45,3,2,1,1,1,1,2,,12,,3,2,2,,
51,D,,1,35,,924,50,,1,9:30,10:45,3,2,2,1,2,1,2,,10,,4,1,3,,
51,D,,1,35,,924,50,,1,9:00,10:45,1,2,2,2,2,2,2,,10,,6,1,4,,
51,D,,1,35,,924,50,,1,8:30,10:45,1,9,1,1,2,2,2,,12,,7,2,2,,
51,D,,1,35,,924,50,,1,9:07,10:45,6,5,2,2,2,1,2,,2,,2,2,1,,
51,D,,1,35,,924,50,,1,9:15,10:45,1,4,2,2,2,1,2,,12,,2,2,2,,
51,D,,1,35,,924,50,,1,9:00,10:45,1,2,2,1,1,1,1,,2,,5,1,4,,
51,D,,1,35,,924,50,,1,9:00,10:45,2,2,1,2,2,1,2,,2,,4,1,4,,
51,D,,1,35,,924,50,,1,9:00,10:45,4,2,2,2,1,2,2,,1,,3,2,1,,
51,D,,1,35,,924,50,,1,9:15,10:45,2,2,2,1,2,1,2,,10,,4,2,2,,
51,D,,1,35,,924,50,,1,9:15,10:45,1,2,2,2,2,2,2,,10,,3,1,2,,
51,D,,1,35,,924,50,,1,9:00,10:45,2,8,2,2,2,2,2,,6,,4,1,4,,
47,C,,1,15,,1480,4,,2,6:45,8:25,2,2,1,1,2,1,2,,11,,5,2,0,,
47,C,,1,15,,1480,4,,2,6:30,8:25,1,4,1,1,2,1,2,,12,,4,1,2,,
47,C,,1,15,,1480,4,,2,6:45,8:25,2,12,1,2,2,1,2,,12,,3,2,0,,
47,C,,1,15,,1480,4,,2,6:00,8:25,3,11,1,0,2,1,0,,5,,7,2,0,,
47,C,,1,15,,1480,4,,2,7:00,8:25,2,9,2,1,1,1,0,,12,,7,1,4,,
47,C,,1,15,,1480,4,,2,6:00,8:25,1,6,1,1,1,1,2,,12,,6,2,2,,
47,C,,1,15,,1480,4,,2,6:40,8:25,1,1,2,2,2,1,2,,10,,5,2,3,,
47,C,,1,15,,1480,4,,2,6:50,8:25,1,9,1,0,2,1,2,,12,,4,1,2,,
47,C,,1,15,,1480,4,,2,6:20,8:25,2,9,1,2,2,2,2,,12,,3,1,0,,
47,C,,1,15,,1480,4,,2,6:45,8:25,2,2,1,2,2,2,2,,4,,3,2,2,,
47,C,,1,15,,1480,4,,2,7:00,8:25,2,4,1,2,2,2,2,,12,,4,1,0,,
47,C,,1,15,,1480,4,,2,6:00,8:25,3,2,1,2,2,1,2,,10,,3,2,3,,
47,C,,1,15,,1480,4,,2,6:45,8:25,3,2,2,1,2,1,2,,5,,6,2,4,,
47,C,,1,15,,1480,4,,2,6:30,8:25,2,9,1,2,2,1,2,,11,,6,2,2,,
47,C,,1,15,,1480,4,,2,6:30,8:25,2,7,1,1,2,2,2,,10,,5,2,0,,
47,C,,1,15,,1480,4,,2,6:20,8:25,3,1,2,2,2,2,2,,5,,5,2,4,,
98,G,,3,33,,926,32,,6,17:00,18:57,1,1,2,1,2,1,2,,2,,4,2,4,,
98,G,,3,33,,926,32,,6,15:00,18:57,3,3,2,2,1,1,2,,10,,5,2,2,,
98,G,,3,33,,926,32,,6,13:30,18:57,2,3,1,1,2,1,2,,10,,7,2,3,,
98,G,,3,33,,926,32,,6,16:00,18:57,2,2,1,1,2,2,2,,3,,3,2,2,,
98,G,,3,33,,926,32,,6,15:50,18:57,2,3,2,1,1,2,1,,10,,6,0,2,,
98,G,,3,33,,926,32,,6,17:15,18:57,1,4,1,2,2,2,2,,4,,4,1,2,,
98,G,,3,33,,926,32,,6,15:00,18:57,1,3,2,2,2,1,2,,10,,3,1,1,,
98,G,,3,33,,926,32,,6,16:10,18:57,3,2,1,2,2,2,2,,4,,6,2,0,,
98,G,,3,33,,926,32,,6,17:55,18:57,2,3,2,2,2,2,2,,10,,6,2,4,,
98,G,,3,33,,926,32,,6,15:30,18:57,3,8,1,1,1,2,2,,7,,7,2,2,,
98,G,,3,33,,926,32,,6,16:00,18:57,1,1,2,0,2,0,2,,4,,4,1,4,,
98,G,,3,33,,926,32,,6,15:00,18:57,2,3,2,1,2,1,2,,12,,4,1,0,,
98,G,,3,33,,926,32,,6,16:00,18:57,3,8,2,2,2,2,1,,1,,3,1,0,,
71,F,,3,32,,5440,22,,1,16:30,18:49,1,3,2,2,2,1,2,,10,,4,2,3,,
71,F,,3,32,,5440,22,,1,17:20,18:49,3,11,2,2,2,2,2,,10,,3,2,2,,
71,F,,3,32,,5440,22,,1,14:00,18:49,1,3,2,2,1,1,2,,10,,3,1,3,,
71,F,,3,32,,5440,22,,1,16:00,18:49,3,3,1,1,1,1,0,,10,,5,2,3,,
71,F,,3,32,,5440,22,,1,15:00,18:49,1,3,2,1,1,1,2,,10,,4,1,2,,
71,F,,3,32,,5440,22,,1,16:30,18:49,1,3,2,1,2,2,2,,10,,3,1,2,,
71,F,,3,32,,5440,22,,1,16:00,18:49,3,3,0,1,2,1,2,,10,,3,1,1,,
71,F,,3,32,,5440,22,,1,18:00,18:49,3,2,2,2,2,2,2,,1,,5,1,2,,
71,F,,3,32,,5440,22,,1,16:30,18:49,1,3,2,2,2,1,2,,10,,3,1,1,,
71,F,,3,32,,5440,22,,1,16:45,18:49,3,2,2,2,2,1,1,,4,,5,1,2,,
71,F,,3,32,,5440,22,,1,15:00,18:49,3,3,2,2,2,1,2,,10,,4,1,1,,
71,F,,3,32,,5440,22,,1,16:30,18:49,1,3,0,1,2,1,2,,10,,4,2,4,,
71,F,,3,32,,5440,22,,1,18:15,18:49,5,3,2,2,1,2,2,,10,,4,1,4,,
71,F,,3,32,,5440,22,,1,16:15,18:49,1,12,2,2,1,1,2,,10,,6,1,3,,
71,F,,3,32,,5440,22,,1,17:30,18:49,6,3,2,1,2,2,2,,10,,3,2,2,,
53,D,,1,35,,300,65,,2,8:00,9:45,8,3,2,2,1,2,2,,12,,5,2,3,,
53,D,,1,35,,300,65,,2,8:30,9:45,1,2,1,2,1,2,1,,3,,3,2,4,,
53,D,,1,35,,300,65,,2,8:00,9:45,8,3,2,2,2,2,2,,12,,2,2,1,,
53,D,,1,35,,300,65,,2,7:30,9:45,2,2,2,1,1,1,2,,12,,6,2,3,,
53,D,,1,35,,300,65,,2,7:30,9:45,2,6,1,1,1,1,2,,10,,7,1,1,,
53,D,,1,35,,300,65,,2,8:00,9:45,2,4,1,1,2,1,2,,1,,5,1,3,,
53,D,,1,35,,300,65,,2,7:45,9:45,2,2,1,0,2,1,2,,3,,4,2,4,,
53,D,,1,35,,300,65,,2,7:15,9:45,2,6,1,1,2,1,2,,1,,4,2,2,,
53,D,,1,35,,300,65,,2,7:30,9:45,2,2,0,1,2,1,2,,12,,6,1,3,,
53,D,,1,35,,300,65,,2,7:45,9:45,2,9,2,2,1,2,2,,12,,4,2,4,,
53,D,,1,35,,300,65,,2,8:00,9:45,6,1,2,2,2,2,2,,6,,5,2,4,,
53,D,,1,35,,300,65,,2,7:00,9:45,2,6,1,2,2,1,2,,7,,3,2,3,,
53,D,,1,35,,300,65,,2,7:30,9:45,1,6,2,2,1,2,2,,1,,6,1,3,,
53,D,,1,35,,300,65,,2,7:00,9:45,2,2,1,1,2,1,2,,7,,3,2,0,,
87,F,,2,32,,1669,39,,3,12:30,14:36,12,2,1,2,2,2,2,,3,,5,2,1,,
87,F,,2,32,,1669,39,,3,10:30,14:36,11,3,1,1,2,1,2,,11,,4,2,4,,
87,F,,2,32,,1669,39,,3,12:00,14:36,2,6,2,1,2,1,2,,4,,3,2,1,,
87,F,,2,32,,1669,39,,3,13:10,14:36,2,2,2,2,1,2,2,,5,,3,2,4,,
87,F,,2,32,,1669,39,,3,11:00,14:36,2,3,1,0,2,0,2,,11,,5,1,4,,
87,F,,2,32,,1669,39,,3,10:15,14:36,3,3,1,0,1,0,2,,11,,5,2,0,,
87,F,,2,32,,1669,39,,3,10:30,14:36,3,3,1,2,1,1,2,,11,,5,1,4,,
87,F,,2,32,,1669,39,,3,12:30,14:36,3,2,1,2,1,1,2,,1,,3,1,2,,
87,F,,2,32,,1669,39,,3,12:15,14:36,5,3,2,1,2,1,2,,10,,5,2,4,,
87,F,,2,32,,1669,39,,3,12:00,14:36,2,4,1,1,2,1,2,,2,,3,1,3,,
87,F,,2,32,,1669,39,,3,11:30,14:36,2,7,1,2,1,1,2,,11,,5,2,0,,
87,F,,2,32,,1669,39,,3,12:55,14:36,3,9,1,1,1,1,2,,11,,6,1,0,,
87,F,,2,32,,1669,39,,3,10:00,14:36,2,3,1,2,2,2,2,,12,,5,1,1,,
87,F,,2,32,,1669,39,,3,12:45,14:36,3,6,1,2,2,2,2,,11,,6,1,0,,
87,F,,2,32,,1669,39,,3,12:00,14:36,2,3,1,1,2,2,2,,11,,3,2,4,,
82,F,,1,32,,663,38,,1,8:20,9:10,6,3,1,0,2,1,1,,10,,6,2,2,,
82,F,,1,32,,663,38,,1,7:20,9:10,1,3,2,2,2,2,2,,10,,6,2,4,,
82,F,,1,32,,663,38,,1,6:45,9:10,2,3,1,0,2,1,2,,10,,4,1,4,,
82,F,,1,32,,663,38,,1,7:10,9:10,2,2,1,0,2,1,2,,5,,6,2,4,,
82,F,,1,32,,663,38,,1,7:30,9:10,2,2,2,2,2,1,2,,4,,3,2,0,,
82,F,,1,32,,663,38,,1,7:10,9:10,1,3,2,2,2,1,2,,11,,4,1,3,,
82,F,,1,32,,663,38,,1,6:10,9:10,2,3,2,2,2,2,1,,10,,7,1,2,,
82,F,,1,32,,663,38,,1,7:45,9:10,2,3,2,2,2,2,2,,11,,4,1,1,,
82,F,,1,32,,663,38,,1,7:00,9:10,2,2,1,1,2,2,2,,5,,6,1,4,,
82,F,,1,32,,663,38,,1,7:30,9:10,2,3,0,2,2,2,2,,12,,7,0,2,,
82,F,,1,32,,663,38,,1,7:00,9:10,2,2,1,1,1,1,1,,2,,5,2,3,,
82,F,,1,32,,663,38,,1,6:40,9:10,1,3,2,2,2,1,2,,10,,6,1,4,,
82,F,,1,32,,663,38,,1,7:00,9:10,2,1,1,0,2,1,2,,4,,5,2,4,,
82,F,,1,32,,663,38,,1,6:30,9:10,2,7,1,1,2,1,2,,10,,6,1,0,,
82,F,,1,32,,663,38,,1,7:15,9:10,2,7,2,2,1,2,2,,10,,7,2,2,,
82,F,,1,32,,663,38,,1,7:30,9:10,1,1,1,2,2,2,2,,1,,4,2,4,,
82,F,,1,32,,663,38,,1,7:25,9:10,2,5,1,0,1,1,2,,1,,3,1,3,,
57,D,,1,9,,12,60,,2,7:30,9:05,1,3,1,0,2,1,2,,12,,6,0,4,,
57,D,,1,9,,12,60,,2,8:00,9:05,1,8,2,0,2,0,2,,6,,5,1,4,,
57,D,,1,9,,12,60,,2,7:30,9:05,1,2,2,2,1,1,2,,12,,6,1,4,,
57,D,,1,9,,12,60,,2,7:45,9:05,1,1,2,2,2,2,2,,6,,7,1,3,,
57,D,,1,9,,12,60,,2,7:00,9:05,1,4,2,1,1,2,0,,1,,4,2,4,,
57,D,,1,9,,12,60,,2,8:00,9:05,1,1,1,0,2,0,2,,4,,5,1,4,,
57,D,,1,9,,12,60,,2,N,9:05,3,4,2,2,2,2,2,,12,,5,1,3,,
57,D,,1,9,,12,60,,2,7:30,9:05,1,8,1,1,2,1,2,,1,,3,1,3,,
57,D,,1,9,,12,60,,2,6:30,9:05,3,12,1,1,1,1,1,,1,,7,2,2,,
57,D,,1,9,,12,60,,2,7:00,9:05,1,9,1,1,2,2,0,,12,,4,2,4,,
57,D,,1,9,,12,60,,2,7:00,9:05,2,7,1,2,1,2,2,,10,,6,2,0,,
57,D,,1,9,,12,60,,2,7:00,9:05,3,4,1,1,2,1,2,,4,,3,1,2,,
57,D,,1,9,,12,60,,2,7:30,9:05,3,12,1,1,0,1,0,,12,,5,2,4,,
57,D,,1,9,,12,60,,2,7:30,9:05,2,1,1,2,2,1,2,,3,,4,1,4,,
57,D,,1,9,,12,60,,2,7:00,9:05,2,4,2,2,2,2,2,,2,,6,1,2,,
57,D,,1,9,,12,60,,2,7:00,9:05,1,1,2,2,1,1,2,,4,,6,1,4,,
57,D,,1,9,,12,60,,2,6:00,9:05,2,6,1,2,2,1,2,,1,,3,1,1,,
57,D,,1,9,,12,60,,2,7:30,9:05,2,2,2,1,1,2,2,,3,,4,2,1,,
85,F,,2,32,,1669,39,,3,12:20,14:36,2,4,2,2,2,1,2,,1,,4,1,3,,
85,F,,2,32,,1669,39,,3,11:50,14:36,3,7,1,2,2,2,2,,1,,4,2,1,,
85,F,,2,32,,1669,39,,3,12:30,14:36,1,9,1,2,2,1,2,,11,,5,2,4,,
85,F,,2,32,,1669,39,,3,12:30,14:36,1,9,1,2,2,1,2,,11,,3,1,3,,
85,F,,2,32,,1669,39,,3,12:00,14:36,2,9,1,2,2,1,2,,11,,3,2,4,,
85,F,,2,32,,1669,39,,3,13:05,14:36,1,5,2,2,2,2,2,,11,,6,1,3,,
85,F,,2,32,,1669,39,,3,13:30,14:36,2,5,2,2,2,2,2,,1,,3,1,0,,
85,F,,2,32,,1669,39,,3,12:00,14:36,1,9,2,2,2,2,2,,11,,5,1,4,,
85,F,,2,32,,1669,39,,3,12:00,14:36,3,2,1,1,2,2,2,,2,,3,2,3,,
85,F,,2,32,,1669,39,,3,12:30,14:36,1,2,1,1,1,1,1,,11,,3,1,3,,
85,F,,2,32,,1669,39,,3,13:30,14:36,1,9,1,1,2,1,2,,11,,5,1,4,,
85,F,,2,32,,1669,39,,3,13:00,14:36,1,9,1,2,2,1,2,,11,,4,1,0,,
85,F,,2,32,,1669,39,,3,13:00,14:36,1,5,1,2,2,1,0,,11,,4,1,0,,
85,F,,2,32,,1669,39,,3,13:30,14:36,2,2,2,2,2,1,2,,11,,6,1,4,,
85,F,,2,32,,1669,39,,3,12:45,14:36,1,4,2,2,2,1,2,,11,,5,1,4,,
85,F,,2,32,,1669,39,,3,13:10,14:36,2,2,2,2,2,2,2,,1,,4,2,3,,
85,F,,2,32,,1669,39,,3,11:00,14:36,1,9,1,2,2,1,2,,11,,4,1,3,,
85,F,,2,32,,1669,39,,3,11:45,14:36,2,3,1,2,2,2,2,,11,,6,2,4,,
85,F,,2,32,,1669,39,,3,11:00,14:36,3,3,1,2,2,2,2,,11,,5,1,3,,
85,F,,2,32,,1669,39,,3,12:00,14:36,2,2,1,1,2,1,2,,1,,6,2,2,,
22,B,,1,8,,220,74,,4,9:45,10:47,2,3,2,2,2,1,2,,10,,3,2,2,,
22,B,,1,8,,220,74,,4,9:00,10:47,2,1,1,1,2,2,2,,1,,5,1,2,,
22,B,,1,8,,220,74,,4,9:45,10:47,2,3,2,1,2,2,2,,10,,4,1,2,,
22,B,,1,8,,220,74,,4,9:45,10:47,2,3,2,1,2,2,0,,10,,2,1,0,,
22,B,,1,8,,220,74,,4,9:00,10:47,2,5,1,2,2,2,2,,5,,5,1,1,,
22,B,,1,8,,220,74,,4,7:00,10:47,6,2,1,1,2,1,2,,10,,5,1,2,,
22,B,,1,8,,220,74,,4,8:30,10:47,2,13,1,2,2,1,2,,6,,6,2,2,,
22,B,,1,8,,220,74,,4,9:50,10:47,2,3,2,1,2,2,2,,10,,6,2,1,,
22,B,,1,8,,220,74,,4,8:35,10:47,2,3,2,2,2,1,2,,10,,7,2,3,,
22,B,,1,8,,220,74,,4,8:30,10:47,2,8,2,1,2,1,2,,6,,6,2,4,,
22,B,,1,8,,220,74,,4,8:00,10:47,2,1,1,1,2,2,2,,10,,6,2,3,,
22,B,,1,8,,220,74,,4,9:00,10:47,2,5,2,1,2,1,2,,3,,6,1,4,,
22,B,,1,8,,220,74,,4,8:30,10:47,2,2,1,2,1,1,1,,10,,4,1,2,,
22,B,,1,8,,220,74,,4,8:30,10:47,2,2,1,2,2,2,2,,1,,5,1,2,,
22,B,,1,8,,220,74,,4,9:30,10:47,2,3,2,1,0,2,0,,10,,6,1,0,,
22,B,,1,8,,220,74,,4,8:00,10:47,2,7,1,2,1,1,2,,4,,6,1,3,,
22,B,,1,8,,220,74,,4,8:00,10:47,3,2,1,2,2,2,2,,4,,5,0,1,,
53,D,,2,35,,714,24,,3,11:00,13:30,2,7,1,2,1,1,2,,11,,5,1,0,,
53,D,,2,35,,714,24,,3,11:30,13:30,2,6,2,2,1,2,2,,11,,4,1,2,,
53,D,,2,35,,714,24,,3,12:00,13:30,2,3,2,1,2,1,2,,11,,4,2,3,,
53,D,,2,35,,714,24,,3,11:30,13:30,3,2,1,1,2,2,2,,11,,6,2,1,,
53,D,,2,35,,741,24,,3,10:30,13:30,1,2,2,2,1,2,2,,2,,6,1,4,,
53,D,,2,35,,741,24,,3,11:00,13:30,2,3,1,2,1,1,2,,11,,3,2,2,,
53,D,,2,35,,714,24,,3,11:00,13:30,2,9,1,1,2,1,2,,11,,5,2,4,,
53,D,,2,35,,714,24,,3,11:45,13:30,2,9,1,2,2,2,2,,11,,6,1,4,,
53,D,,2,35,,714,24,,3,11:00,13:30,2,3,0,1,1,1,2,,11,,4,1,3,,
53,D,,2,35,,714,24,,3,12:00,13:30,1,1,1,1,2,2,2,,7,,4,2,0,,
53,D,,2,35,,714,24,,3,11:00,13:30,2,9,2,1,2,1,2,,11,,4,1,3,,
53,D,,2,35,,714,24,,3,12:35,13:30,1,1,2,2,2,2,2,,1,,5,1,4,,
53,D,,2,35,,714,24,,3,11:00,13:30,2,9,1,1,2,1,2,,11,,4,1,4,,
53,D,,2,35,,714,24,,3,10:30,13:30,2,3,2,1,2,2,2,,11,,5,1,4,,
53,D,,2,35,,714,24,,3,11:00,13:30,2,4,1,2,2,1,2,,11,,3,2,3,,
53,D,,2,35,,714,24,,3,11:40,13:30,2,2,2,2,2,1,2,,11,,3,2,3,,
53,D,,2,35,,714,24,,3,11:30,13:30,2,2,1,1,2,1,2,,10,,6,2,1,,
53,D,,2,35,,714,24,,3,N,13:30,3,2,1,1,2,1,2,,11,,7,1,4,,
53,D,,2,35,,714,24,,3,4:30,13:30,1,9,1,2,1,1,2,,12,,3,1,3,,
22,B,,3,8,,2614,73,,1,15:02,18:00,1,9,2,2,2,1,2,,10,,3,1,4,,
53,D,,2,35,,714,24,,3,10:00,13:30,2,2,1,1,2,1,2,,11,,3,2,3,,
53,D,,2,35,,714,24,,3,11:45,13:30,2,5,2,1,1,2,2,,11,,4,2,2,,
29,B,,2,34,,224,71,,1,10:10,12:10,1,9,1,2,2,2,2,,10,,6,2,4,,
29,B,,2,34,,224,71,,1,10:00,12:10,1,4,1,2,2,2,2,,10,,5,2,3,,
29,B,,2,34,,224,71,,1,8:45,12:10,2,3,2,2,2,1,2,,10,,7,2,1,,
29,B,,2,34,,224,71,,1,9:30,12:10,1,4,2,2,2,1,2,,10,,6,1,0,,
29,B,,2,34,,224,71,,1,9:30,12:10,5,5,1,1,2,1,1,,2,,6,2,4,,
29,B,,2,34,,224,71,,1,10:50,12:10,5,4,2,1,2,1,2,,1,,3,1,3,,
29,B,,2,34,,224,71,,1,10:45,12:10,2,1,1,1,2,2,2,,3,,4,2,4,,
29,B,,2,34,,224,71,,1,10:40,12:10,11,3,2,2,2,2,2,,10,,2,2,0,,
29,B,,2,34,,224,71,,1,8:40,12:10,3,3,0,1,2,1,2,,10,,5,1,2,,
29,B,,2,34,,224,71,,1,9:00,12:10,1,9,0,0,1,1,2,,10,,7,1,3,,
29,B,,2,34,,224,71,,1,10:30,12:10,3,1,2,1,1,1,2,,7,,6,1,1,,
29,B,,2,34,,224,71,,1,9:00,12:10,12,2,1,2,2,1,1,,10,,4,1,2,,
29,B,,2,34,,224,71,,1,11:00,12:10,2,5,2,2,2,2,2,,10,,2,1,1,,
29,B,,2,34,,224,71,,1,10:15,12:10,2,5,1,1,2,2,2,,3,,5,1,2,,
29,B,,2,34,,224,71,,1,10:40,12:10,3,8,2,2,2,2,2,,6,,7,2,0,,
29,B,,2,34,,224,71,,1,10:15,12:10,2,2,1,0,2,1,1,,12,,7,2,1,,
29,B,,2,34,,224,71,,1,10:30,12:10,1,9,1,2,0,1,0,,10,,4,1,4,,
29,B,,2,34,,224,71,,1,10:30,12:10,1,3,1,0,2,0,2,,11,,5,2,1,,
47,C,,2,15,,2375,79,,1,11:00,13:10,3,2,2,1,2,1,2,,11,,7,1,2,,
47,C,,2,15,,2375,79,,1,11:15,13:10,3,2,1,2,2,2,2,,5,,7,2,1,,
47,C,,2,15,,2375,79,,1,10:45,13:10,2,9,1,2,2,1,2,,11,,7,2,3,,
47,C,,2,15,,2375,79,,1,10:45,13:10,1,6,2,2,0,1,1,,4,,2,1,2,,
47,C,,2,15,,2375,79,,1,11:30,13:10,2,2,2,2,2,2,2,,10,,6,2,3,,
47,C,,2,15,,2375,79,,1,11:00,13:10,2,9,2,1,2,1,2,,12,,5,2,4,,
47,C,,2,15,,2375,79,,1,11:50,13:10,1,9,1,2,2,1,2,,11,,3,1,4,,
47,C,,2,15,,2375,79,,1,10:00,13:10,3,8,1,2,1,1,1,,11,,5,2,2,,
47,C,,2,15,,2375,79,,1,12:45,13:10,1,5,2,1,2,1,2,,3,,3,1,4,,
47,C,,2,15,,2375,79,,1,12:00,13:10,1,4,2,2,2,1,2,,12,,4,1,4,,
47,C,,2,15,,2375,79,,1,11:15,13:10,1,2,1,1,2,2,2,,12,,3,2,2,,
47,C,,2,15,,2375,79,,1,11:30,13:10,2,7,1,2,1,2,2,,10,,6,1,4,,
47,C,,2,15,,2375,79,,1,11:45,13:10,2,2,2,2,2,1,2,,10,,3,2,1,,
47,C,,2,15,,2375,79,,1,11:15,13:10,2,13,2,2,2,2,2,,12,,5,1,3,,
47,C,,2,15,,2375,79,,1,11:00,13:10,1,2,2,2,1,2,2,,11,,6,1,3,,
47,C,,2,15,,2375,79,,1,12:10,13:10,3,2,1,0,2,0,2,,8,,4,2,4,,
47,C,,2,15,,2375,79,,1,11:30,13:10,1,1,2,2,2,1,2,,2,,4,1,4,,
47,C,,2,15,,2375,79,,1,11:00,13:10,1,3,2,2,2,2,2,,10,,6,1,3,,
56,D,,1,9,,1612,18,,3,7:15,9:20,2,6,1,2,2,1,2,,11,,4,2,0,,
56,D,,1,9,,1612,18,,3,7:30,9:20,2,2,1,1,2,2,2,,4,,6,2,3,,
56,D,,1,9,,1612,18,,3,7:45,9:20,1,1,1,1,2,1,2,,8,,4,1,4,,
56,D,,1,9,,1612,18,,3,7:30,9:20,2,8,1,2,2,1,2,,11,,4,1,4,,
56,D,,1,9,,1612,18,,3,8:00,9:20,1,2,2,1,1,2,2,,2,,5,1,0,,
56,D,,1,9,,1612,18,,3,7:15,9:20,1,2,1,0,0,1,0,,12,,6,2,4,,
56,D,,1,9,,1612,18,,3,7:15,9:20,2,8,1,1,1,2,2,,4,,7,1,1,,
56,D,,1,9,,1612,18,,3,7:15,9:20,2,2,1,1,1,0,2,,4,,7,2,0,,
56,D,,1,9,,1612,18,,3,7:00,9:20,2,8,1,2,2,1,2,,4,,7,2,2,,
56,D,,1,9,,1612,18,,3,8:00,9:20,1,12,2,2,2,2,2,,2,,6,1,4,,
56,D,,1,9,,1612,18,,3,7:15,9:20,2,9,1,1,2,1,2,,12,,6,1,4,,
56,D,,1,9,,1612,18,,3,7:00,9:20,1,9,1,1,0,1,0,,12,,5,2,4,,
56,D,,1,9,,1612,18,,3,7:30,9:20,1,1,1,2,2,2,2,,12,,6,2,4,,
56,D,,1,9,,1612,18,,3,7:25,9:20,1,1,2,2,2,1,1,,4,,4,1,2,,
