name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Southwest Airlines to Chicago, Boeing 737","WN","B24a","7d520e66-91d4-4470-99ba-b859df320b5d","1","143","125","0.3923611111111111","0.4131944444444444","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B22","48971413-46b2-4af7-836f-a87273721a82","1","143","135","0.40972222222222227","0.4305555555555556","0.020833333333333315","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B19","82ec12fa-fff4-4187-afe2-d5666dc6cf52","1","143","141","0.4236111111111111","0.4444444444444444","0.020833333333333315","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B11","2d73de35-a547-4ce1-9ae5-e892daa5eaee","1","143","147","0.4618055555555555","0.4895833333333333","0.02777777777777779","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B24a","e3e17287-1039-4536-a798-111d370e7396","1","143","144","0.5104166666666666","0.5347222222222222","0.02430555555555558","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B11","b023e160-0b94-4a9a-bb38-f56288fd19c0","1","143","136","0.53125","0.5555555555555556","0.02430555555555558","null"
"Southwest Airlines to Milwaukee, Boeing 737","WN","null","b8aac3cd-40d2-4b05-adf4-b9296cb31fde","1","143","159","0.5451388888888888","0.5694444444444444","0.02430555555555558","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B22","78d8b0dc-c669-4f11-b5bb-fd2729735ea5","1","143","149","0.5555555555555556","0.576388888888889","0.02083333333333337","null"
"Southwest Airlines to Denver, Boeing 737","WN","B10a","2d5cc218-48b4-4fe7-88d7-32de054ffc37","1","143","150","0.5625","0.5833333333333334","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B11","3689a89d-e951-4eb7-bec2-34dc6eac7b40","1","143","149","0.5729166666666666","0.5972222222222222","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B13","d78d9719-6c26-4cdb-ad65-188f6da8b0f3","1","143","140","0.579861111111111","0.6041666666666666","0.02430555555555558","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B9","be96df6f-5932-4140-8bf2-4797ba7f1cdb","1","143","151","0.6145833333333333","0.642361111111111","0.02777777777777779","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B5","7e98c458-efb3-4508-9fe7-32bd91056c88","1","143","141","0.6180555555555555","0.642361111111111","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B20b","f28d65e4-434b-4061-a44c-70c1c5f4c076","1","143","156","0.6493055555555555","0.6701388888888888","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B22","e3ba5de6-bccd-4966-b97e-06265eac0881","1","143","149","0.6701388888888888","0.6909722222222222","0.02083333333333337","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B9","13aa2b97-7902-4448-863c-198c84666d61","1","143","147","0.673611111111111","0.6979166666666666","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B13","952e7f61-f5ae-478c-abc2-6da779ab8bd4","1","143","153","0.7048611111111112","0.7256944444444445","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B23","735b6022-2636-4d01-a197-8161b92916bc","1","143","142","0.7083333333333333","0.7326388888888888","0.02430555555555558","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B3","e96322b8-e5f3-4575-9b66-38c50676c53a","1","143","145","0.7222222222222222","0.75","0.02777777777777779","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B1","3e22f371-ee24-411b-ab19-0dc00543d6de","1","143","143","0.7361111111111112","0.7569444444444445","0.02083333333333337","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B5","1f671f7b-0736-4e6e-8e05-44ab5d4b5f13","1","143","144","0.7465277777777778","0.7708333333333334","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B23","f145001c-9ec4-4caf-b289-befce69bac6c","1","143","121","0.7708333333333333","0.7916666666666666","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B15","7c17f721-2422-4f34-a193-21d96259ff7c","1","143","149","0.7743055555555556","0.7986111111111112","0.02430555555555558","null"
"Southwest Airlines to Denver, Boeing 737","WN","B3","db8feaf3-5728-433f-ada7-a941822ca587","1","143","139","0.7777777777777778","0.8090277777777778","0.03125","null"
"Southwest Airlines to Denver, Boeing 737","WN","B18b","8787841c-e11b-425f-ac19-2a7108eb78ca","1","143","151","0.8020833333333333","0.8263888888888888","0.02430555555555558","null"
"Southwest Airlines to Atlanta, Boeing 737","WN","B17","9a9023ac-40f2-40c0-987e-eaeb4171951d","1","143","137","0.8055555555555556","0.9993055555555556","0.19374999999999998","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B19","c0eb9ade-03a5-4b1a-8f79-fa0654d72d96","1","143","142","0.8437499999999999","0.8680555555555555","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B9","46e2b0e3-1ae4-4968-802d-e63ad801d53a","1","143","146","0.8472222222222221","0.8680555555555555","0.02083333333333337","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B3","9c9b61c6-3990-4074-9baa-aad26b1b7420","1","143","138","0.8472222222222222","0.8715277777777778","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B5","7a1fba6a-812b-4d32-b5d6-a2db1a77b87b","1","143","144","0.875","0.8958333333333334","0.02083333333333337","null"
"Southwest Airlines to St Louis, Boeing 737","WN","B20a","5684a63b-f884-4971-80af-a5eea1e8fe73","1","143","132","0.8958333333333334","0.9270833333333334","0.03125","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B4","b6f1c82c-ebb1-4658-b9d4-cf66d8422253","1","143","130","0.8958333333333333","0.9166666666666666","0.02083333333333337","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B1","1a3b09e8-0123-4a85-9f44-a10569746261","1","143","142","0.25","0.28125","0.03125","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B13","4df25e6b-d096-4d1c-a98d-765d6970b39c","1","143","153","0.2847222222222222","0.3159722222222222","0.03125","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B2","e82e45f5-a666-4802-b312-e4e0cd33aa83","1","143","141","0.2673611111111111","0.2951388888888889","0.02777777777777779","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B13","10703af0-468f-402a-b931-2d59d6b97bdd","1","143","131","0.2361111111111111","0.2673611111111111","0.03125","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B3","3180b2a6-2337-4c0d-bee8-0bb1053bb294","1","143","136","0.21875","0.25","0.03125","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B17","68f3cc5e-b1e7-4214-b174-32861bb71de4","1","143","126","0.21875","0.25","0.03125","null"
"Southwest Airlines to Las Vegas, Boeing 737","WN","B9","ec4d61db-552c-4ffe-9168-f7f30418ca0a","1","143","135","0.2638888888888889","0.2951388888888889","0.03125","null"
"Southwest Airlines to Denver, Boeing 737","WN","B4","c01264fa-9e51-4280-ac07-dfd98d0d6400","1","143","142","0.2222222222222222","0.2534722222222222","0.03125","null"
"Southwest Airlines to Atlanta, Boeing 737","WN","B21","f0ef5516-44c7-46bc-9b32-551b3ea26b5a","1","143","142","0.23958333333333331","0.2708333333333333","0.03125","null"
"Southwest Airlines to Denver, Boeing 737-800","WN","B10b","ace6e769-a9b7-4249-9502-8617d41e4a03","1","175","180","0.3368055555555556","0.3541666666666667","0.017361111111111105","null"
"Southwest Airlines to Milwaukee, Boeing 737-800","WN","B23","778d3172-152b-4048-bc09-2e301ce81aaa","1","175","167","0.36458333333333337","0.3854166666666667","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B5","637c7b73-2bd9-4ac7-8706-2202a5eba45f","1","175","180","0.375","0.3993055555555556","0.02430555555555558","null"
"Southwest Airlines to Las Vegas, Boeing 737-800","WN","B18b","4638442d-9a89-40f7-bd5f-454c55a5a108","1","175","179","0.4305555555555556","0.4513888888888889","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B20a","23dca1ec-bedc-46a5-9312-07f4ab31b494","1","175","192","0.4548611111111111","0.4791666666666667","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B18a","32281628-e0be-40f5-9662-050b6e283d96","1","175","169","0.46875","0.4930555555555556","0.02430555555555558","null"
"Southwest Airlines to Atlanta, Boeing 737-800","WN","B2","a6e60e08-144f-4932-ba5e-d871a299741b","1","175","175","0.5277777777777778","0.5694444444444444","0.04166666666666663","null"
"Southwest Airlines to Santa Ana, Boeing 737-800","WN","B4","b1c073b3-c01c-45b7-aec8-27dd3bc7343b","1","175","182","0.5381944444444444","0.5659722222222222","0.02777777777777779","null"
"Southwest Airlines to Las Vegas, Boeing 737-800","WN","B21","7e39be91-1db3-4191-a512-7fb8541bf7dd","1","175","184","0.548611111111111","0.5729166666666666","0.02430555555555558","null"
"Southwest Airlines to Santa Ana, Boeing 737-800","WN","B11","4d4aa6b7-a591-4101-aa39-12cb79059eb9","1","175","167","0.6354166666666666","0.6631944444444444","0.02777777777777779","null"
"Southwest Airlines to San Diego, Boeing 737-800","WN","B24a","e62f9652-a9dc-475e-8077-82d18ee9537e","1","175","171","0.7152777777777779","0.7569444444444445","0.04166666666666663","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B11","f011a1d2-afb8-4a1f-8adc-e9096d62c750","1","175","167","0.763888888888889","0.7881944444444445","0.02430555555555558","null"
"Southwest Airlines to Los Angeles, Boeing 737-800","WN","B7b","93883e0e-01d0-42ca-890c-6dbf61592fe3","1","175","189","0.8923611111111112","0.9131944444444445","0.02083333333333337","null"
