name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Delta Air Lines to Minneapolis, Airbus Industries A320","DL","C7a","8e9ee765-ca94-48ac-b466-2e8ca7dffb4b","0.95","150","151","0.47916666666666663","0.517361111111111","0.03819444444444442","null"
"Delta Air Lines to Salt Lake City, Airbus Industries A320","DL","C7a","9e23f7eb-2645-4504-b920-fac126d40ba6","0.95","150","145","0.7430555555555556","0.7673611111111112","0.02430555555555558","null"
"Delta Air Lines to Salt Lake City, Airbus Industries A320","DL","C7a","b2eedb80-b2ca-4d18-92cb-be09cad2f4fe","0.95","150","143","0.2222222222222222","0.2534722222222222","0.03125","null"
"Delta Air Lines to Atlanta, Airbus A330-300","DL","C5","ccad52b9-57f9-43ba-b623-632e9301ab15","0.95","293","291","0.43194444444444446","0.4930555555555556","0.061111111111111116","null"
"Delta Air Lines to Atlanta, Airbus A330-300","DL","C5","46163ea9-ac51-4973-8fee-5b66e3834c9a","0.95","293","269","0.2777777777777778","0.3125","0.03472222222222221","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C1","d116d154-961e-457e-8f29-b80d8c6ccc30","0.95","160","171","0.21875","0.25","0.03125","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C1","eb5df497-34b0-41fb-83c5-e4c6dc372f64","0.95","160","145","0.25763888888888886","0.3333333333333333","0.07569444444444445","null"
"Delta Air Lines to Salt Lake City, Boeing 737-800","DL","C3","c848337f-201e-4d80-a9a4-340e1f1a6570","0.95","160","155","0.34722222222222227","0.37847222222222227","0.03125","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C3","6b13cb44-a6ce-4d8c-b7eb-fc781d4f537f","0.95","160","149","0.4340277777777778","0.4791666666666667","0.045138888888888895","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C1","1bfa2fbf-7377-4567-84d9-863781a8af13","0.95","160","157","0.4513888888888889","0.5659722222222222","0.11458333333333331","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C3","ad3eb684-b0cf-47a8-b19d-fa9d6d9c992e","0.95","160","137","0.4923611111111111","0.6006944444444444","0.10833333333333334","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C5","79c9b150-8a4b-4727-8810-5695e62cd65c","0.95","160","156","0.5590277777777777","0.6666666666666666","0.10763888888888895","null"
"Delta Air Lines to Minneapolis, Boeing 737-800","DL","C1","4f50c043-11a0-45e5-8bee-967bfff6eaf8","0.95","160","145","0.7152777777777778","0.7465277777777778","0.03125","null"
"Delta Air Lines to Minneapolis, Boeing 737-800","DL","C1","8e097a60-bd69-4b60-95f0-e90a87f6899d","0.95","160","176","0.5902777777777778","0.625","0.03472222222222221","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C1","40770c2d-4a40-4752-9dbc-1ee9f505384a","0.95","160","156","0.6458333333333334","0.6944444444444445","0.04861111111111116","null"
"Delta Air Lines to Honolulu, Boeing 737-800","DL","C5","90a9e782-ac1b-4867-a05c-e1964dede5d0","0.95","160","123","0.7305555555555556","0.7618055555555556","0.03125","null"
"Delta Air Lines to Cincinnati, Boeing 737-800","DL","C9","1b91960d-76c1-43b8-b202-9078b5e353b1","0.95","160","160","0.9270833333333334","0.9583333333333334","0.03125","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C1","48f9fc98-f9b0-4efc-ac18-5a14ee2ff4ef","0.95","160","153","0.7756944444444445","0.9375","0.16180555555555554","null"
"Delta Air Lines to Los Angeles, Boeing 737-800","DL","C7a","fd039ca8-b527-453b-a9d0-909eb9b505aa","0.95","160","150","0.8055555555555556","0.8472222222222222","0.04166666666666663","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C3","1d280a0e-e93e-4bf6-86fd-0d6dd7568ad9","0.95","160","158","0.8138888888888889","0.9513888888888888","0.13749999999999996","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C5","c3139f90-c3cd-4c04-8b45-271d46e16b0d","0.95","160","139","0.8194444444444445","0.9895833333333334","0.17013888888888884","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C9","60a7ba75-186d-4828-bb5a-d88527dfcbd3","0.95","160","148","0.8229166666666666","0.8854166666666666","0.0625","null"
